product_id,product_type,date,help_num,cleaned_Kiwi_review,sentiment
5053979,사골 도가니탕,2024-06-03,3,너무 실망한 맛입니다 인위적인 뽀얀 색깔 분유를 탄 것 같은 느끼한 맛이 나서 먹을 수가 없네요 이런 도가니탕은 처음입니다 컬리에서 산 것 중 가장 돈이 아깝네요,negative
5053979,사골 도가니탕,2024-01-15,3,최악 느끼해서 못 먹겠구 흰 가루 탄 물 같아요,negative
5053979,사골 도가니탕,2023-05-16,3,이물질 뭐지  2개 나왔어요 처음 먹어 보는 도가니탕인데  ,negative
5053979,사골 도가니탕,2024-08-18,2,"색이 너무 하애서 좀 깨름직해요
색소 탄 거마냥",negative
5053979,사골 도가니탕,2024-07-03,2,"슴슴해서 소금 살짝 넣어 먹었어요 국물 뽀얗고 건더기가 진짜 많네요
한 팩으로 둘이 먹을 수 있어요",positive
5053979,사골 도가니탕,2024-06-03,2,"두 번은 못 먹겠던데요
무슨 프리마인지 우유를 이렇게 많이 타는지
곰탕 아무리 끓여도 이렇게 하얄 수는
없는 데 어후 끔찍해라",negative
5053979,사골 도가니탕,2024-04-23,2,신랑이 맛있대요 세일 아면 더 사 놔야겠어요,positive
5053979,사골 도가니탕,2024-01-17,2,조금 느끼한 것 같애요 기름이 많아요,negative
5053979,사골 도가니탕,2024-01-16,2,여러 번 구매해 먹어요 쟁여 놓았어요 근데 왜 국물은 우유 넣은 것처럼 뿌열까요 진국이면 좋겠는데  아무것도 안 탄 건지 탄 건지 모르겠어요,negative
5053979,사골 도가니탕,2024-01-15,2,건더기는 괜찮았는데 국물이 별로네요 크림 맛 강함,negative
5053979,사골 도가니탕,2023-12-31,2,"맛있게 잘 먹고 있었는데
머리카락
생머리밖에 없는 가족이라서요",negative
5053979,사골 도가니탕,2023-12-28,2,그냥 그래요 재구매는 안 할 거 같아요 ,negative
5053979,사골 도가니탕,2023-12-27,2,"국물이 변했어요
너무 좋아하던 제품인데
뭔가 첨가된 거 같은
재구매 안 할래요
살 망",negative
5053979,사골 도가니탕,2023-09-28,2,컬리에서 판매 중인 도가니탕 탑 3 다 한 개씩 사 보고 평가 중인데 제일 먼저 먹어 본 경북 궁 껀 가격 대비 아쉬움이 좀 있네용 개인적으로 남들 국밥 먹을 때 도가니탕만 고집하는 사람인데 맨날 가는 도가니탕 집 배달 안 시키고 집에서도 해 먹으려고 샀는데 늘 이용하는 13000원 도가니 집은 깍두기랑 밑반찬이랑 도가니 양도 떡갈비랑 당면도 나와서 2000원 더 주고 걍 거기 꺼 먹는 게 좋단 결론이 ㅠ,negative
5053979,사골 도가니탕,2023-05-24,2,"친정 부모님 드시라고 보내 드렸는데 여기에 뭘 탔는지 말도 안 되게 뽀얗다고 하시네요 냉장 상태로 두면 기름이 안 뜨고 누런 게 뜨고 먹었을 때 집에서 사골만 넣고 끓인 그 맛이 아닌 다른 맛이 느껴지고 도가니 식감도 이상해서 다 버리셨데요
진작 말씀하셨음 컬리에 물어보고 환불받거나 다른 방법을 찾았을 텐데 아쉽습니다 비싸게 샀는데 말이죠 평 보고 샀는데 사골을 잘 아시는 어른들 입엔 먹기에 찝찝하신 것 같습니다 참고 하셔요",negative
5053979,사골 도가니탕,2023-03-28,2,남편이 도가니탕 좋아하는데 이거 먹더니 맛있다고 다음에도 또 구매하자더군요,positive
5053979,사골 도가니탕,2023-02-01,2,후기가 좋아서 샀는데 프림 가득 탄 국물 너무 놀랍네요 재구매는 절대 안 할 듯 친정엄마 사 드리고 혼났습니다 ,positive
5053979,사골 도가니탕,2023-01-29,2,너무 흰색이라서 이질감 있어요 워낙 친정집에서 진하게 끓여 주시던 뽀얀 도가니탕과 비교되서 더 그렇게 느낄 수 있는지 모르겠지만 여튼 그 진한 육수와는 다른 맛이에요 그래도 탕에 들어간 도가니는 신선했어요,negative
5053979,사골 도가니탕,2024-08-21,1,도가니가 실하게 들어 있어서 자주 구매합니다 맛있어요 ,positive
5053979,사골 도가니탕,2024-08-10,1,"양이 푸짐해서 두 명이 먹어도 될 정도
도가니 탱글탱글 부드럽고 국물도 찐해서 좋아요",positive
5053979,사골 도가니탕,2024-08-10,1,이걸 사람 먹으라는 건가요 국물이 완전 가루 탄 거던데요 차라리 마트서 사 먹는 게 나을 뻔요 다 버렸어요,negative
5053979,사골 도가니탕,2024-08-07,1,나쁘지 않은데 국물 색깔이 너무 흰색이라 뭔가 타서 만든 것 같아 재구매 의사는 없어요,negative
5053979,사골 도가니탕,2024-08-06,1,"저희 시댁이 강남에서 백 반집을 오래 하셨거든요 ㅡ 남편이 식성도 까다롭기도한데 배달 음식이나 밀 키트 같은 건 잘 안 먹어서 이런 걸 잘 안 사 봤는데
대번에 국물 색을 보더니 이거 육수에 우유 섞은 거 아니야 이런 색이 어떻게 나와
이러는데 사실 요 알 못인 저는 우유를 섞으면 이런 건지도 아닌지도 모르겠는데 어휴
아니야 이거 진짜 진액이랬 어 그냥 먹어 진짜 비싼 거야 딴 밀 키트보다 비싸하고 도가니 한 입 씹고 인정 맛있네요
근데 육수가 너무 찐해서 두 번은 못 먹을 듯 물을 섞던 너무 찐해  
숟가락에도 육수 찌꺼기가 달라붙어서 헹구기도 힘들 정도로 얼마나 찐한지
몸보신 잘 했네요",negative
5053979,사골 도가니탕,2024-07-25,1,"그냥 그랬어요 추가 주문은
안 할 득",neutral
5053979,사골 도가니탕,2024-07-21,1,이거 넘 맛나요 도가니탕으로 된장찌개 끓였어요,positive
5053979,사골 도가니탕,2024-07-21,1,도가니도 쫄깃하고 맛은 있는데 더 고소하게 하려고 뭔가 첨가한 느낌이라 제 입맛엔 전에 시켰던 도가니가 더 괜찮았던 것 같아요,negative
5053979,사골 도가니탕,2024-07-12,1,아빠 보내 드렸는데 맛있다고 하시네요  좋아요,positive
5053979,사골 도가니탕,2024-07-12,1,맛이 깔끔하고 국물도 맛있어서 여름철이라 더워서 국물 요리 힘들 때 먹으려고 냉동실에 보관합니다,positive
5053979,사골 도가니탕,2024-07-10,1,"이 제품은 일단 도가니가 많습니다 
가성비 대비 고소하고 진국에 건더기가 많아 저희 집 냉동실에는 항상 구비해 놓습니다
소금하고 후추 파만 넣으면 완벽",positive
5053979,사골 도가니탕,2024-07-10,1,맛있네요 내용물은 좀 적어요,positive
5053979,사골 도가니탕,2024-07-10,1,도가니 꽤 많아 가끔 주문,positive
5053979,사골 도가니탕,2024-07-10,1,처음시켜 봤는데 무난 무난하니 괜찮네요 사골 진한 맛도 나구요 세일할 때 쟁여요,positive
5053979,사골 도가니탕,2024-07-05,1,"짜지 않고 쫄깃쫄깃 한 스지 많아 좋아요
몇 번째 구매 ",positive
5053979,사골 도가니탕,2024-07-04,1,도가니탕 중에 최고 실하고 맛나요,positive
5053979,사골 도가니탕,2024-07-03,1,전번에 샀을 땐 녹였더니 팩에 구멍 나서 뚝뚝 흘러 걱정했는데 이번엔 괜찮네요,positive
5053979,사골 도가니탕,2024-07-02,1,젓가락으로 들고 있는 비닐 조각 보이시나요 도가니탕 안에서 이런 비닐이 나왔네요 밥 먹다가 입맛 떨어져 못 먹는다고 해서 라면 끓이면서 후기 씁니다 흠 돈 버리고 입맛 버리고 컬리 실망이네요   국물은 어떻게 이런 하얀 색깔인가요,negative
5053979,사골 도가니탕,2024-07-01,1,진하고 고소하고 맛있긴한데 너무 하얀 빛이라 뭔가 우유 같은 게 들어갔나 싶네요 ㅜ 스지 등이 많진 않지만 꽤 있고 한 팩으로 남편이랑 둘이 한 끼 잘 때웠습니다,positive
5053979,사골 도가니탕,2024-06-30,1,"부모님께 보내 드렸는데
프림 맛이 나서 별로셨데요 ㅠ",negative
5053979,사골 도가니탕,2024-06-23,1,국물은 별로지만 도가니는 맛있어요,negative
5053979,사골 도가니탕,2024-06-22,1,엄마는 드셔 보시고 좋아하셨는데 국물이 왜 그토록 하얀색 일까요,negative
5053979,사골 도가니탕,2024-06-12,1,"블랙 도가니탕 진짜 내용 좋고 맛있어요
세일해서 쟁입니다",positive
5053979,사골 도가니탕,2024-06-12,1,엄마가 기력 딸리실 때마다 드시기 좋아요,positive
5053979,사골 도가니탕,2024-06-07,1,아직 먹어 보질 않아서 맛나길,neutral
5053979,사골 도가니탕,2024-06-05,1,"재구매 의사 없음
국물이 탁하고 너무 우유 빛깔 
도가니탕 국물이 이럴 수 있나 의아했음
도가니는 연함",negative
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-04-04,4,"일단 배송 상태가 아주 좋았어요 냉동식품만 따로 포장되어서 드라이아이스와 함께 배송되었고 아침 조금 늦게 일어나서 열어 봤는데도 꽝꽝 얼어 있어서 안심 됐습니다 good

요즘 더 미식 제품이 눈에 많이 띄길래 컬리에서 처음 구매해 보았는데요
맑은 탕을 먹고 싶어서 한우 사태 곰탕을 주문했습니다

1 한 패키지 안에 따로 두 개의 곰탕이 각각 1인분씩 나눠져 있고요
그래서 1인분씩 해 먹기 좋을 거 같아요2 저는 팔팔 끓이는 게 좋아서 냄비에 따로 덜어서 끓여 먹었는데요
얼어 있는 내용물을 꺼냈는데 와 고기 건더기 실화입니까 푸짐하네요 완전 기대

3 냄비에 끓여서 먹을 때 장점은 간을 제가 맞출 수 있다는 거예요
다 끓고 나서 간을 봤는데 저는 딱 좋은 간이더라고요
이 단계에서 개인 취향에 맞게 물을 더 타거나 소금을 더 타서 내 입맛에 맞게 
먹으면 좋을 거 같아요

4 집에 대파가 있어서 쫑쫑 썰어서 마지막에 넣어 주니 더 맛이 좋았어요

5 정말 두툼한 고기가 푸짐하게 들어 있고 요 국물이 진하고 기름기 많이 없이 깔끔했어요
밥을 안 말아먹을 수가 없는 비쥬얼이죠 마지막 사진 보시면 큼지막한 한우 고기 덩어리가 정말 많았고 곰탕 다 먹을 때까지 건더기가 계속 있더라고요 김치랑 같이 먹으니 완전 딱이었습니다 

 자취생이나 1 인 가구 분들께 한 끼 식사로 아주 좋을 거 같아요
완전 추천 입니다 다음엔 양지 육개장도 시켜 먹을 거예요 ",positive
1000323323,The미식 양지육개장 350g * 2개입,2024-05-16,2,"전에 광고 보고 먹고 싶다 생각했는데 할인해서 구매해 봤어요 
고기도 많이 들어 있고 실하네요 싱거운 거 좋아해서 냄비에 넣고 물 더 넣어서 끓이니까 딱 좋아요",positive
1000323323,The미식 한우미역국 350g * 2개입,2023-11-29,2,포장도 이쁘고 고급 지고 맛 역시 기대 이상이네요 오오 정말 놀랬어요 이제 와이프 생일에 이걸로 끓여 줘야겠어요 ,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-17,1,"냉동실에 혹시 몰라 사놓는 제품
고기는 조금 질긴 편",negative
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-04-28,1,미리 구입해 두니 너무 편하고 맛도 좋아요,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-04-08,1,"식당에서 사 먹는 것처럼
진하고 맛있어요
다만 양이 적네요",positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-01-25,1,"2번째 구매 인데요 이 제품 맛있어요
고기도 부드러워요",positive
1000323323,The미식 한우미역국 350g * 2개입,2024-01-11,1,"정확히 1일분이네요 맛도 딱 알고 있는 미역국 맛
가끔 편하게 좋을 거 같아요",positive
1000323323,The미식 양지육개장 350g * 2개입,2024-01-01,1,건더기 낭 낭해서 좋아요 미 원 좀 더 넣음 굿,positive
1000323323,The미식 양지육개장 350g * 2개입,2023-12-27,1,넘 맛있어서 세일할 때 사재기함,positive
1000323323,The미식 한우미역국 350g * 2개입,2023-12-18,1,"맛있어요 가격이 비싼 거 같으나
맛은 좋아요 비a 고 보다 맛난 듯 싶어요",positive
1000323323,The미식 양지육개장 350g * 2개입,2023-12-17,1,칼칼한 맛 맛 잇네요,negative
1000323323,The미식 한우미역국 350g * 2개입,2023-12-14,1,강민 경 추천으로 사 봤어요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2023-12-14,1,고기 많고 짜지 않아 좋아요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2023-12-07,1,작지만 알차다고 하네요 겨울철 추울 때 국 거리 1인분으로 좋아여,positive
1000323323,The미식 한우미역국 350g * 2개입,2023-12-03,1,한우 미역국 고기가 크게 들어가 있어요 맛도 만족합니다,positive
1000323323,The미식 한우미역국 350g * 2개입,2023-12-02,1,깔끔하고 단백한 게 맛있어서 재구매할려구요 단지 살짝 짠 듯해 물 좀 넣고 끓임 좋을 듯,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2023-12-02,1,요즘 아침마다 1일 더 미식하네요  든든하게 한 끼 합니다,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-08-21,0,"광고를 많이 해서 반신반의했는데
넘 맛있어요 밖에서 사 먹을 필요가 없어요",positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-08-21,0,적당히 짜고 적당히 먹을 만합니다,neutral
1000323323,The미식 양지육개장 350g * 2개입,2024-08-21,0,얼큰 맛은  덜하지만  맛나요,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-08-21,0,휴대하기에 좋은 맛 입니다,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-08-11,0,건더기가 많고 아주 맛있어요 좋아요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-07-18,0,세일 때 쟁여 둬여 맛있어요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-07-16,0,밀 키트 치고 비싸긴하지만 맛있네요 ,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-07-12,0,매번 사지요 ㅎ완전 맛있고 양 많고 건더기도 굿 굿,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-07-12,0,고기도 많이 들어 있고 맛있어요 ,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-07-08,0,역시 장인은 좀 다르네요 맛나요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-07-06,0,"고기도 많이 들었고 국물도 맛있었어요
재구 매 해도 되겠어요",positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-07-04,0,미식 탕 찌개는 다 맛있어요,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-07-01,0,처음 맛보고 집에서 고기 넣고  끓인 것처럼 진하고 맛있어서 미역국 사 먹게 되면 꼭 미식껄로,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-06-30,0,햄지 님 먹방에서 맛았다고해서 구매해 봤어요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-26,0,고기도 많이 들어 있고 맛있어요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-22,0,입맛 없을 때 간편하게 먹기 좋아요,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-06-20,0,나트륨이 과한 느낌이라 생수 추가,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-06-19,0,알차요 간은 물로 조절하면 되고 편해오,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-06-17,0,아기들 캠핑용으로 챙겨 다녀요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-13,0,만족합니다 항상 애용하고 있어요,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-06-13,0,맛있다고 해서 시켜 봤어요 기대 중,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-06-13,0,기대 중 평이돟아 구매해 봄,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-06-13,0,집에서 끓인 깊은 맛이 나서 할인 때 쟁겨두어요,positive
1000323323,The미식 한우미역국 350g * 2개입,2024-06-12,0,간편하게 먹기 좋고 맛있어요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-09,0,맛있게 만족하며 주문하고 있어요,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-06-07,0,기대가 됩니다 칼국수 넣어 먹고 싶어요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-03,0,맛있습니다 확실히 다른 냉동식품보다 고기가 많아요,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-06-03,0,확실히 건더기가 많아서 좋아요,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-06-03,0,오늘 점심으로 시원하게 먹었어요,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-05-28,0,더 미식 평 타는 해요 믿고 주문,positive
1000323323,The미식 한우사태곰탕 400g * 2개입,2024-05-27,0,비싸서 세일할 때 쟁입니다,positive
1000323323,The미식 양지육개장 350g * 2개입,2024-05-24,0,먹을 만하네요 괜찮음 인기 이유 알겠음,positive
1000431404,우차돌마라탕,2024-03-14,25,"소문난 마친 놈이라 마라탕 신제품 나오면 다 사 먹어 보는데 
여태 먹어 본 제품들 중에 탑입니다
zola 맛있어요 진짜 미쳤어
일단 통 유부랑 동그란 당면 들어가 있는 거 보고 
이거 만드신 분도 마라탕 단단히 좋아하시는 분 같다고 느껴졌구요
버섯도 팽이랑 느타리랑 목이버섯 다 들어 있었구
숙주랑 차돌박이도 있구
처음이라 아무것도 추가 안 하고 그냥 먹었는데도 
토핑 낭낭해서 혼자 먹기 딱 좋았어요
담엔 옥수수 면이랑 비엔나 소시지 추가해 볼라구요
후 먹고 바로 후기 쓰는 중인데 존맛템 발견해서 기뻐요 
마라탕 너무 좋아하는데 매번 배달시킬라면 가격도 부담되고 양도 혼자 먹기 애매했는데 
앞으로 매주 주문 넣어서 먹을 예정이에요
아 너무 맛있네 진짜 꼭 먹어 보세요",positive
1000431404,우차돌마라탕,2024-03-10,7,흠 이게 뭐람 내용물이 부실해도 너무 부실한 이런 건 또 첨 봤네요 호텔 컬렉션에 의미가 뭔지 궁굼 해지는 맛이 나쁜 건 아니예요,negative
1000431404,우차돌마라탕,2024-03-15,6,"리뷰에 양이 적다고 해서 살짝 망설였는데 와 이건 미쳤습니다 
원래 리뷰 안 쓰는데 이건 반박해야할 거 같아서 다네요  
건더기 양도 엄청 많은데 도대체 뭐가 양이 적다는 거죠 푸짐의 끝판왕 우차돌 마라탕
또 시중에 판매되는 제품 중에 이렇게 사이즈가 어마 무시 한 통 유부와 동그란 당면은 처음 봅니다 
그리고 국물은 당연히 미쳤네요 왜 이렇게 맛있는 거죠  
지금까지 이런 마라탕은 없었다 이것은 가공식품인가 아니면 마라탕 집에서 판매되는 마라탕인가 존맛탱 구리 마라탕
저도 모르게 벌써 장 바구니에 3개 다시 담았습니다
이건 말로 표현이 안 되는 맛이네요 마라탕의 표본이라고 제가 정의 하겠습니다
무적권 구매해서 한 번 먹어 보면 다시 장 바구니에 담기는 마법을 볼 수 있을 거 같네요 
감사히 잘 먹었습니다 ",positive
1000431404,우차돌마라탕,2024-03-11,5,차돌 달랑 하나 들어 있어요  뭐 이런 마라탕을 봤나 숙주는 좀 있고 큰 유부 2개 동그란 당면 2개 들어 있음 동그란 당면 모양 먹기 불편하게 이렇게 만들어서 넣었는지 뭐 암튼 국물 맛도 쏘쏘 다 시는 안 먹을 듯 ,negative
1000431404,우차돌마라탕,2024-06-04,4,"지난번 주문했을 때 너무 맛있게 먹어서 재 주문했습니다
일단 국물이 너무 맛있어요
마라탕 프랜차이즈가 확 늘어나면서 배달시켜도 맛이 들쑥날쑥한데 신세계 마라탕은 참 안정적인 맛이에요
너무 맵지도 느끼하지도 않고 이상한 향도 안 나고 재료들 식감도 살아 있고 정말 맛있어요
저는 한 봉 뜯어다가 집에 있는 당면 한 줌이랑 물만 두 3 알 추가해서 먹었는데 정말 배부르게 잘 먹었습니다
냉장고에 있는 재료 이거 저 거 추가해 먹는 게 마라탕의 묘미죠
맵기는 마라 2 단계 정도 되는 거 같아요 참고 하세요",positive
1000431404,우차돌마라탕,2024-06-01,4,"마라탕을 집에서 종종 해 먹는데 마침 세일하길래 한 번 사 보았어요
양이 적다는 후기를 보고 한 번에 두 봉을 다 넣어서 조리했습니다
그리고 추가 재료는 집에서 직접 기른 청경채가 있어서 준비했어요
그 외에 두부 떡국 떡 쫀득어묵 차돌박이도 더 넣었습니다
일단 맛은 마라 맛이 그렇게 강하지 않아서 초보자들도 즐기기 좋을 거 같아요 저희 부부한테는 살짝 아쉽긴했지만 대신 짜지 않아서 좋았습니다
그리고 원래 기본으로 들어 있는 재료에 유부나 동그란 납작 당면이 집에서 먹을 때 추가하기 어려운 재료라 좋았어요
편하게 간단히 먹기에는 좋은 제품인 거 같습니다",positive
1000431404,우차돌마라탕,2024-05-03,4,"양이 많진 않지만 7980원 치고는 훌륭합니다 밥 말아먹으면 배부름 집에서 간편하게 즐길 수 있는데 그 맛이 실제 마라탕 맛과 비슷해서 놀랐어요 요리에 시간을 들이지 않고도 이렇게 진한 풍미와 매운맛을 느낄 수 있다니 정말 놀랍고 행복한 일이에요 

요리를 잘 못하는 저도 이 레토르트 마라탕을 끓여 먹으면 마치 전문가처럼 맛있는 음식을 만든 것 같아서 기분이 좋아요 집에서 편하게 레스토랑 급의 맛을 즐길 수 있다는 점에서 정말 소중한 제품이에요

또한 레토르트 상태라서 보관이 용이하고 필요할 때마다 간편하게 냉동실에서 꺼내 데워 먹을 수 있어요 바쁜 일상 속에서도 이렇게 편리하게 맛있는 음식을 즐길 수 있다는 건 정말 큰 장점이에요

그리고 이 제품은 정말 다양한 재료와 함께 조리할 수 있어서 내 취향에 맞게 커스터마이 징할 수 있다는 게 정말 좋아요 채소나 고기를 추가하거나 면류를 넣어서 더욱 풍성한 맛을 낼 수 있어서 진짜 좋아요

마지막으로 이 제품을 처음 먹어 본 사람들에게도 정말 추천하고 싶어요 마라탕의 특별한 맛과 향을 경험하면서도 요리에 걸리는 시간과 노력을 절약할 수 있다는 점에서 정말 매력적이에요 요즘 같이 바쁜 시대에 이렇게 간편하면서도 맛있는 음식을 즐길 수 있다는 건 정말 특별한 경험이에요

도움이 되셨다면 도움이 돼요 버튼 눌러 주시면 정말 감사하겠습니다",positive
1000431404,우차돌마라탕,2024-03-14,4,"와 양이 진짜 많아요
마라탕 특유의 맛이 너무 진하지도 연하지도 않고 딱 적당하고 내용물 진짜 풍성하네요
하나 끓여서 둘이 먹었는데 싹싹 잘 먹었어요
당면에 유부까지 있고 진짜 사 먹는 거 같네요
자주 사 먹을 것 같아요",positive
1000431404,우차돌마라탕,2024-06-06,3,저번에 먹고 괜찮아서 또 시켰습니다 ,positive
1000431404,우차돌마라탕,2024-05-29,3,"마라탕 밀 키트는 처음 구매하는데 가격이 저렴하다 했더니 양이 심각하게 적네요 당황스러울 정도였습니다 
재료를 더 추가해야 1 인분 양이 나올 텐데 그렇게 먹는다면 결코 저렴한 가격은 아닌 것 같습니다 차라리 포장 마라탕을 먹는 게 나을 것 같구요 
포장 마라탕과 다른 점이라고 한다면 마라 입문용으로나 잘 먹지 못하는 분들한테는 괜찮을 것 같습니다 마라가 강하지 않아서 부담스럽지 않습니다
2번째 사진은 한 입도 안 먹은 건더기 양 3번째는 고기의 양입니다 저런 양으로 우차돌 마라탕이라고 파는 게 놀랍네요 맛보기 스푼도 저 것보다는 많겠어요
저는 절대 재구매는 안 할 것 같습니다
불행 중 다행인 건 할인 중일 때 구매 했네요",negative
1000431404,우차돌마라탕,2024-05-27,3,"이거 너무 맛있어요
마라 맛이 약한 편이라 초심자도 거부감 없이 먹을 수 있을 것 같아요
마라 센 거 좋아하는 사람은 호불호 갈릴 수도 있는데 국물 자체가 맛있는 국밥 같은 맛이라 저는 요거 추천합니다
유부 둥 근 당면이 들어 있어서 먹는 재미가 있어요
마라탕 아니면 먹을 기회 없는 특별한 재료가 들어서 좋고 많이 맵거나 자극적이지 않으면서도 깊고 감칠맛이 나요
버섯 몇 가지 추가하니 더 풍성하고 맛있네요
칼로리도 높지 않고 맛있으니 드셔 보세요",positive
1000431404,우차돌마라탕,2024-05-17,3,"넘 맛있게 먹어서 재구매했어요
마라의 심한 자극적인 게 중화된 느낌
숙주 배추 분모자 추가했어요",positive
1000431404,우차돌마라탕,2024-05-16,3,"너무너무
진짜 진짜
맛있었어요
숙주 배추 분모자 추가했어요",positive
1000431404,우차돌마라탕,2024-05-15,3,얼큰하니 맛나요 내용물도 많음,positive
1000431404,우차돌마라탕,2024-03-21,3,"아 진짜 맛있어요
저도 리뷰보고 가장 맛있다 해서 시켰는데
진짜 리뷰 맞아요 이거 진짜 맛있고
이 가격에 나올 수 없는 퀄리티랄까
역시 배운 사람들이 만든 음식은 맛 있다
이것만 몇 팩 시킬까 싶어용
일주일에 세 번 마라탕 사 먹는 사람의 후기였음 다",positive
1000431404,우차돌마라탕,2024-03-20,3,1 인분 양으로 딱이네요 분 모자 3 줄 추가해서 먹었는데 배 불러요 맛있게 잘 먹었습니다,positive
1000431404,우차돌마라탕,2024-03-14,3,"마라탕 짬뽕 탕 세트 구매 후기 
 구매 목적  초딩 조카 간식 
 후기  요즘 떡볶이보다 마라탕이 인기라는데 
언니가 조카에게 배달 음식은 주기 꺼려 해서 제 꺼 시키는 김에 시켜 봤어요
마라탕 친구 짬뽕 탕도 같이 주문했는데 고기 짬뽕은 중국집에서도 천 원은 더 줘야하니
가성비 있게 믿을 수 있는 신세계 푸드 제품 잘 구매한 것 같아요 맛있게 먹을게요 ",positive
1000431404,우차돌마라탕,2024-07-28,2,"마라탕 국물에 밥도 말아 먹는 사람인데 국물이 레전드 맛 있고 우 차돌 둥 근 당면 유부 등 최애 메뉴들이 들어 있어서 진짜 좋았어요 특히 유부가 있아서 좋았어용

양은 주먹 정도로 되게 작은 거 같아요 두 번째 그릇에 담은 양이 다에요 밥을 따로 먹거나 버섯이나 채소 같은 거 더 같이 넣어 먹으면 국물이 맛있 아서 진짜 잘 먹을 거 같아용 ㄴ저는 따로 사 놓은 게 없어서 양이 부족했어용

근데 진짜 국물 미쳤어요",positive
1000431404,우차돌마라탕,2024-07-16,2,"솔직히 양은 적어요
유부 2장 동전 당면 2장차돌 3 조각에 소량의 버섯 정도 입니다
집에 있는 옥수수면 추가해서 먹었고
나중에는 고기랑 배추도 넣어야겠어요 ㅋ
많이 맵지 않아서 베트남 고춧가루 한 숟갈 넣어 먹었습니다 ㅋ",positive
1000431404,우차돌마라탕,2024-07-15,2,생각보다 칼로리 낮은데 맛있어요,positive
1000431404,우차돌마라탕,2024-07-14,2,양은 작지만 아들이 좋아해서 구매했어요 ,positive
1000431404,우차돌마라탕,2024-07-14,2,마라탕 초보도 먹을 수 있을 것 같아요 저는 건더기 먹고 라면 끓여 먹었어요 ,positive
1000431404,우차돌마라탕,2024-07-13,2,과하지 않은 마라맛에 맛있게 잘 먹었어요,positive
1000431404,우차돌마라탕,2024-07-11,2,양이 너무 너무 너무 부족 먹다 남긴 찌꺼기로 만든 느낌,negative
1000431404,우차돌마라탕,2024-07-06,2,생각보다 훨씬 매워 살짝 당황했던,negative
1000431404,우차돌마라탕,2024-07-04,2,양은 적어서 추가해야 되지만 맛있어요 ㅠ 양 좀 증량 됐으면,positive
1000431404,우차돌마라탕,2024-07-02,2,마라탕 좋아하는 사람으로서 조금 싱겁고 덜 자극  흰 목이버섯 추가해서 먹었는데 가성비 있습니다 양도 딱 좋구요 그치만 제 기준 더 자극적이고 강한 맛이 좋아서 앞으론 밀 키트보단 그냥 시켜 먹을 거 같아요 ㅠ ,positive
