product_id,review_index,review,category
5053979,21,맛있다고 다음에도 또 구매하자더군요,맛/향/풍미
5053979,22,프림 가득 탄 국물 너무 놀랍네요,맛/향/풍미
5053979,22,재구매는 절대 안 할 듯,가격
5053979,22,친정엄마 사 드리고 혼났습니다,활용 방법
5053979,23,너무 흰색이라서 이질감 있어요,맛/향/풍미
5053979,23,여튼 그 진한 육수와는 다른 맛이에요,맛/향/풍미
5053979,23,탕에 들어간 도가니는 신선했어요,맛/향/풍미
5053979,24,도가니가 실하게 들어 있어서,양
5053979,24,맛있어요,맛/향/풍미
5053979,25,양이 푸짐해서 두 명이 먹어도 될 정도,양
5053979,25,도가니 탱글탱글 부드럽고,맛/향/풍미
5053979,25,국물도 찐해서 좋아요,맛/향/풍미
5053979,26,국물이 완전 가루 탄 거던데요,맛/향/풍미
5053979,26,차라리 마트서 사 먹는 게 나을 뻔요,가격
5053979,26,다 버렸어요,양
5053979,27,국물 색깔이 너무 흰색이라 뭔가 타서 만든 것 같아,맛/향/풍미
5053979,27,재구매 의사는 없어요,가격
5053979,28,국물 색을 보더니 이거 육수에 우유 섞은 거 아니야 이런 색이 어떻게 나와,맛/향/풍미
5053979,28,이거 진짜 진액이랬 어,맛/향/풍미
5053979,28,비싼 거야 딴 밀 키트보다 비싸하고,가격
5053979,28,도가니 한 입 씹고 인정 맛있네요,맛/향/풍미
5053979,28,육수가 너무 찐해서 두 번은 못 먹을 듯,양
5053979,28,숟가락에도 육수 찌꺼기가 달라붙어서 헹구기도 힘들 정도로 얼마나 찐한지,양
5053979,28,몸보신 잘 했네요,활용 방법
5053979,30,이거 넘 맛나요,맛/향/풍미
5053979,31,도가니도 쫄깃하고 맛은 있는데,맛/향/풍미
5053979,31,더 고소하게 하려고 뭔가 첨가한 느낌이라,맛/향/풍미
5053979,31,제 입맛엔 전에 시켰던 도가니가 더 괜찮았던 것 같아요,맛/향/풍미
5053979,33,맛이 깔끔하고,맛/향/풍미
5053979,33,국물도 맛있어서,맛/향/풍미
5053979,33,여름철이라 더워서 국물 요리 힘들 때 먹으려고 냉동실에 보관합니다,보관
5053979,34,도가니가 많습니다,양
5053979,34,가성비 대비 고소하고 진국에 건더기가 많아,맛/향/풍미
5053979,34,저희 집 냉동실에는 항상 구비해 놓습니다,보관
5053979,34,소금하고 후추 파만 넣으면 완벽,활용 방법
5053979,35,맛있네요,맛/향/풍미
5053979,35,내용물은 좀 적어요,양
5053979,36,도가니 꽤 많아,양
5053979,37,무난 무난하니 괜찮네요,맛/향/풍미
5053979,37,사골 진한 맛도 나구요,맛/향/풍미
5053979,37,세일할 때 쟁여요,보관
5053979,38,짜지 않고 쫄깃쫏깃 한 스지 많아 좋아요,맛/향/풍미
5053979,39,도가니탕 중에 최고,맛/향/풍미
5053979,39,실하고,양
5053979,39,맛나요,맛/향/풍미
5053979,40,전번에 샀을 땐 녹였더니 팩에 구멍 나서 뚝뚝 흘러 걱정했는데 이번엔 괜찮네요,포장/배송
5053979,41,젓가락으로 들고 있는 비닐 조각 보이시나요,포장/배송
5053979,41,도가니탕 안에서 이런 비닐이 나왔네요,포장/배송
5053979,41,입맛 떨어져 못 먹는다고 해서,맛/향/풍미
5053979,41,컬리 실망이네요,맛/향/풍미
5053979,41,국물은 어떻게 이런 하얀 색깔인가요,맛/향/풍미
5053979,42,진하고 고소하고 맛있긴한데,맛/향/풍미
5053979,42,너무 하얀 빛이라 뭔가 우유 같은 게 들어갔나 싶네요,맛/향/풍미
5053979,42,스지 등이 많진 않지만 꽤 있고,양
5053979,42,한 팩으로 남편이랑 둘이 한 끼 잘 때웠습니다,양
5053979,43,프림 맛이 나서 별로셨데요,맛/향/풍미
5053979,44,국물은 별로지만,맛/향/풍미
5053979,44,도가니는 맛있어요,맛/향/풍미
5053979,45,국물이 왜 그토록 하얀색 일까요,맛/향/풍미
5053979,46,블랙 도가니탕 진짜 내용 좋고 맛있어요,맛/향/풍미
5053979,46,세일해서 쟁입니다,가격
5053979,49,국물이 탁하고 너무 우유 빛깔,맛/향/풍미
5053979,49,도가니탕 국물이 이럴 수 있나 의아했음,맛/향/풍미
5053979,49,도가니는 연함,맛/향/풍미
1000323323,0,배송 상태가 아주 좋았어요,포장/배송
1000323323,0,냉동식품만 따로 포장되어서 드라이아이스와 함께 배송되었고,포장/배송
1000323323,0,1 한 패키지 안에 따로 두 개의 곰탕이 각각 1인분씩 나눠져 있고요,양
1000323323,0,푸짐하네요 완전 기대,양
1000323323,0,간을 제가 맞출 수 있다는 거예요,맛/향/풍미
1000323323,0,더 맛이 좋았어요,맛/향/풍미
1000323323,0,정말 두툼한 고기가 푸짐하게 들어 있고,양
1000323323,0,국물이 진하고 기름기 많이 없이 깔끔했어요,맛/향/풍미
1000323323,0,자취생이나 1 인 가구 분들께 한 끼 식사로 아주 좋을 거 같아요,활용 방법
1000323323,0,완전 추천 입니다,활용 방법
1000323323,1,고기도 많이 들어 있고 실하네요,양
1000323323,1,싱거운 거 좋아해서 냄비에 넣고 물 더 넣어서 끓이니까 딱 좋아요,활용 방법
1000323323,2,포장도 이쁘고 고급 지고,포장/배송
1000323323,2,맛 역시 기대 이상이네요,맛/향/풍미
1000323323,3,냉동실에 혹시 몰라 사놓는 제품,보관
1000323323,3,고기는 조금 질긴 편,맛/향/풍미
1000323323,4,미리 구입해 두니 너무 편하고,보관
1000323323,4,맛도 좋아요,맛/향/풍미
1000323323,5,식당에서 사 먹는 것처럼,맛/향/풍미
1000323323,5,진하고 맛있어요,맛/향/풍미
1000323323,5,양이 적네요,양
1000323323,6,이 제품 맛있어요,맛/향/풍미
1000323323,6,고기도 부드러워요,맛/향/풍미
1000323323,7,정확히 1일분이네요,양
1000323323,7,맛도 딱 알고 있는 미역국 맛,맛/향/풍미
1000323323,7,가끔 편하게 좋을 거 같아요,활용 방법
1000323323,8,건더기 낭 낭해서 좋아요,양
1000323323,8,미 원 좀 더 넣음 굿,양
1000323323,9,넘 맛있어서 세일할 때 사재기함,맛/향/풍미
1000323323,10,맛있어요,맛/향/풍미
1000323323,10,가격이 비싼 거 같으나,가격
1000323323,10,맛은 좋아요,맛/향/풍미
1000323323,10,비a 고 보다 맛난 듯 싶어요,맛/향/풍미
1000323323,11,칼칼한 맛 맛 잇네요,맛/향/풍미
1000323323,13,고기 많고,양
1000323323,13,짜지 않아 좋아요,맛/향/풍미
1000323323,14,작지만 알차다고 하네요,양
1000323323,14,겨울철 추울 때 국 거리 1인분으로 좋아여,활용 방법
1000323323,15,고기가 크게 들어가 있어요,양
1000323323,15,맛도 만족합니다,맛/향/풍미
1000323323,16,깔끔하고 단백한 게 맛있어서 재구매할려구요,맛/향/풍미
1000323323,16,단지 살짝 짠 듯해 물 좀 넣고 끓임 좋을 듯,맛/향/풍미
1000323323,18,넘 맛있어요,맛/향/풍미
1000323323,19,적당히 짜고 적당히 먹을 만합니다,맛/향/풍미
1000323323,20,얼큰 맛은 덜하지만,맛/향/풍미
1000323323,20,맛나요,맛/향/풍미
1000323323,21,휴대하기에 좋은 맛 입니다,맛/향/풍미
1000323323,22,건더기가 많고,양
1000323323,22,아주 맛있어요,맛/향/풍미
1000323323,22,좋아요,맛/향/풍미
1000323323,23,세일 때 쟁여 둬여,보관
1000323323,23,맛있어요,맛/향/풍미
1000323323,24,밀 키트 치고 비싸긴하지만,가격
1000323323,24,맛있네요,맛/향/풍미
1000323323,25,완전 맛있고,맛/향/풍미
1000323323,25,양 많고,양
1000323323,25,건더기도 굿 굿,양
1000323323,26,고기도 많이 들어 있고,양
1000323323,26,맛있어요,맛/향/풍미
1000323323,27,맛나요,맛/향/풍미
1000323323,28,고기도 많이 들었고,양
1000323323,28,국물도 맛있었어요,맛/향/풍미
1000323323,28,재구 매 해도 되겠어요,활용 방법
1000323323,29,미식 탕 찌개는 다 맛있어요,맛/향/풍미
1000323323,30,처음 맛보고 집에서 고기 넣고 끓인 것처럼 진하고 맛있어서,맛/향/풍미
1000323323,32,고기도 많이 들어 있고,양
1000323323,32,맛있어요,맛/향/풍미
1000323323,33,입맛 없을 때 간편하게 먹기 좋아요,활용 방법
1000323323,34,나트륨이 과한 느낌이라,맛/향/풍미
1000323323,34,생수 추가,활용 방법
1000323323,40,집에서 끓인 깊은 맛이 나서,맛/향/풍미
1000323323,40,할인 때 쟁겨두어요,보관
1000323323,41,간편하게 먹기 좋고,활용 방법
1000323323,41,맛있어요,맛/향/풍미
1000323323,44,맛있습니다,맛/향/풍미
1000323323,44,확실히 다른 냉동식품보다 고기가 많아요,양
1000323323,45,확실히 건더기가 많아서 좋아요,양
1000323323,48,비싸서 세일할 때 쟁입니다,가격
1000431404,0,zola 맛있어요 진짜 미쳤어,맛/향/풍미
1000431404,0,토핑 낭낭해서 혼자 먹기 딱 좋았어요,양
1000431404,0,마라탕 너무 좋아하는데 매번 배달시킬라면 가격도 부담되고 양도 혼자 먹기 애매했는데,가격
1000431404,0,앞으로 매주 주문 넣어서 먹을 예정이에요,보관
1000431404,0,담엔 옥수수 면이랑 비엔나 소시지 추가해 볼라구요,활용 방법
1000431404,1,내용물이 부실해도 너무 부실한,양
1000431404,1,맛이 나쁜 건 아니예요,맛/향/풍미
1000431404,2,양이 적다고 해서 살짝 망설였는데 와 이건 미쳤습니다,양
1000431404,2,건더기 양도 엄청 많은데 도대체 뭐가 양이 적다는 거죠,양
1000431404,2,푸짐의 끝판왕 우차돌 마라탕,양
1000431404,2,국물은 당연히 미쳤네요,맛/향/풍미
1000431404,2,왜 이렇게 맛있는 거죠,맛/향/풍미
1000431404,2,지금까지 이런 마라탕은 없었다,맛/향/풍미
1000431404,2,존맛탱 구리 마라탕,맛/향/풍미
1000431404,2,이건 말로 표현이 안 되는 맛이네요,맛/향/풍미
1000431404,2,마라탕의 표본이라고 제가 정의 하겠습니다,맛/향/풍미
1000431404,2,무적권 구매해서 한 번 먹어 보면 다시 장 바구니에 담기는 마법을 볼 수 있을 거 같네요,활용 방법
1000431404,3,차돌 달랑 하나 들어 있어요,양
1000431404,3,숙주는 좀 있고,양
1000431404,3,큰 유부 2개 동그란 당면 2개 들어 있음,양
1000431404,3,국물 맛도 쏘쏘,맛/향/풍미
1000431404,4,국물이 너무 맛있어요,맛/향/풍미
1000431404,4,신세계 마라탕은 참 안정적인 맛이에요,맛/향/풍미
1000431404,4,너무 맵지도 느끼하지도 않고 이상한 향도 안 나고,맛/향/풍미
1000431404,4,재료들 식감도 살아 있고 정말 맛있어요,맛/향/풍미
1000431404,4,한 봉 뜯어다가 집에 있는 당면 한 줌이랑 물만 두 3 알 추가해서 먹었는데 정말 배부르게 잘 먹었습니다,활용 방법
1000431404,4,냉장고에 있는 재료 이거 저 거 추가해 먹는 게 마라탕의 묘미죠,활용 방법
1000431404,4,맵기는 마라 2 단계 정도 되는 거 같아요 참고 하세요,맛/향/풍미
1000431404,5,양이 적다는 후기를 보고 한 번에 두 봉을 다 넣어서 조리했습니다,양
1000431404,5,일단 맛은 마라 맛이 그렇게 강하지 않아서 초보자들도 즐기기 좋을 거 같아요,맛/향/풍미
1000431404,5,대신 짜지 않아서 좋았습니다,맛/향/풍미
1000431404,5,편하게 간단히 먹기에는 좋은 제품인 거 같습니다,활용 방법
1000431404,6,양이 많진 않지만 7980원 치고는 훌륭합니다,가격
1000431404,6,밥 말아먹으면 배부름,양
1000431404,6,그 맛이 실제 마라탕 맛과 비슷해서 놀랐어요,맛/향/풍미
1000431404,6,요리를 잘 못하는 저도 이 레토르트 마라탕을 끓여 먹으면 마치 전문가처럼 맛있는 음식을 만든 것 같아서 기분이 좋아요,활용 방법
1000431404,6,보관이 용이하고 필요할 때마다 간편하게 냉동실에서 꺼내 데워 먹을 수 있어요,보관
1000431404,6,이 제품은 정말 다양한 재료와 함께 조리할 수 있어서 내 취향에 맞게 커스터마이징할 수 있다는 게 정말 좋아요,활용 방법
1000431404,6,채소나 고기를 추가하거나 면류를 넣어서 더욱 풍성한 맛을 낼 수 있어서 진짜 좋아요,활용 방법
1000431404,6,마라탕의 특별한 맛과 향을 경험하면서도 요리에 걸리는 시간과 노력을 절약할 수 있다는 점에서 정말 매력적이에요,맛/향/풍미
1000431404,6,이렇게 간편하면서도 맛있는 음식을 즐길 수 있다는 건 정말 특별한 경험이에요,활용 방법
1000431404,7,양이 진짜 많아요,양
1000431404,7,마라탕 특유의 맛이 너무 진하지도 연하지도 않고 딱 적당하고,맛/향/풍미
1000431404,7,내용물 진짜 풍성하네요,양
1000431404,7,하나 끓여서 둘이 먹었는데 싹싹 잘 먹었어요,양
1000431404,7,당면에 유부까지 있고 진짜 사 먹는 거 같네요,맛/향/풍미
1000431404,7,자주 사 먹을 것 같아요,보관
1000431404,9,가격이 저렴하다 했더니 양이 심각하게 적네요,양
1000431404,9,재료를 더 추가해야 1 인분 양이 나올 텐데 그렇게 먹는다면 결코 저렴한 가격은 아닌 것 같습니다,가격
1000431404,9,마라가 강하지 않아서 부담스럽지 않습니다,맛/향/풍미
1000431404,9,저런 양으로 우차돌 마라탕이라고 파는 게 놀랍네요,양
1000431404,9,불행 중 다행인 건 할인 중일 때 구매 했네요,가격
1000431404,10,이거 너무 맛있어요,맛/향/풍미
1000431404,10,마라 맛이 약한 편이라 초심자도 거부감 없이 먹을 수 있을 것 같아요,맛/향/풍미
1000431404,10,국물 자체가 맛있는 국밥 같은 맛이라 저는 요거 추천합니다,맛/향/풍미
1000431404,10,유부 둥 근 당면이 들어 있어서 먹는 재미가 있어요,양
1000431404,10,특별한 재료가 들어서 좋고 많이 맵거나 자극적이지 않으면서도 깊고 감칠맛이 나요,맛/향/풍미
1000431404,10,버섯 몇 가지 추가하니 더 풍성하고 맛있네요,양
1000431404,10,칼로리도 높지 않고 맛있으니 드셔 보세요,맛/향/풍미
1000431404,11,넘 맛있게 먹어서 재구매했어요,맛/향/풍미
1000431404,11,마라의 심한 자극적인 게 중화된 느낌,맛/향/풍미
1000431404,11,숙주 배추 분모자 추가했어요,활용 방법
1000431404,12,너무너무,맛/향/풍미
1000431404,12,진짜 진짜,맛/향/풍미
1000431404,12,맛있었어요,맛/향/풍미
1000431404,12,숙주 배추 분모자 추가했어요,활용 방법
1000431404,13,얼큰하니 맛나요,맛/향/풍미
1000431404,13,내용물도 많음,양
1000431404,14,아 진짜 맛있어요,맛/향/풍미
1000431404,14,진짜 리뷰 맞아요 이거 진짜 맛있고,맛/향/풍미
1000431404,14,이 가격에 나올 수 없는 퀄리티랄까,가격
1000431404,14,역시 배운 사람들이 만든 음식은 맛 있다,맛/향/풍미
1000431404,14,이것만 몇 팩 시킬까 싶어용,보관
1000431404,14,일주일에 세 번 마라탕 사 먹는 사람의 후기였음 다,활용 방법
1000431404,15,1 인분 양으로 딱이네요,양
1000431404,15,분 모자 3 줄 추가해서 먹었는데 배 불러요,양
1000431404,15,맛있게 잘 먹었습니다,맛/향/풍미
1000431404,16,고기 짬뽕은 중국집에서도 천 원은 더 줘야하니,가격
1000431404,16,가성비 있게 믿을 수 있는 신세계 푸드 제품 잘 구매한 것 같아요,가격
1000431404,16,맛있게 먹을게요,맛/향/풍미
1000431404,17,국물이 레전드 맛 있고,맛/향/풍미
1000431404,17,최애 메뉴들이 들어 있어서 진짜 좋았어요,양
1000431404,17,양은 주먹 정도로 되게 작은 거 같아요,양
1000431404,17,국물이 맛있 아서 진짜 잘 먹을 거 같아용,맛/향/풍미
1000431404,17,근데 진짜 국물 미쳤어요,맛/향/풍미
1000431404,18,양은 적어요,양
1000431404,18,유부 2장 동전 당면 2장차돌 3 조각에 소량의 버섯 정도 입니다,양
1000431404,18,집에 있는 옥수수면 추가해서 먹었고,활용 방법
1000431404,18,나중에는 고기랑 배추도 넣어야겠어요,활용 방법
1000431404,18,많이 맵지 않아서 베트남 고춧가루 한 숟갈 넣어 먹었습니다,맛/향/풍미
1000431404,19,생각보다 칼로리 낮은데 맛있어요,맛/향/풍미
1000431404,20,양은 작지만,양
1000431404,20,아들이 좋아해서 구매했어요,활용 방법
1000431404,21,마라탕 초보도 먹을 수 있을 것 같아요,맛/향/풍미
1000431404,21,건더기 먹고 라면 끓여 먹었어요,활용 방법
1000431404,22,과하지 않은 마라맛에 맛있게 잘 먹었어요,맛/향/풍미
1000431404,23,양이 너무 너무 너무 부족,양
1000431404,23,먹다 남긴 찌꺼기로 만든 느낌,양
1000431404,24,생각보다 훨씬 매워,맛/향/풍미
1000431404,25,양은 적어서 추가해야 되지만,양
1000431404,25,맛있어요,맛/향/풍미
1000431404,25,양 좀 증량 됐으면,양
1000431404,26,조금 싱겁고 덜 자극,맛/향/풍미
1000431404,26,흰 목이버섯 추가해서 먹었는데 가성비 있습니다,가격
1000431404,26,양도 딱 좋구요,양
1000431404,26,더 자극적이고 강한 맛이 좋아서,맛/향/풍미
1000431404,27,마라의 향이 진하게 퍼져서,맛/향/풍미
1000431404,27,신선한 재료의 맛과 퀄리티가 느껴지구요,맛/향/풍미
1000431404,27,차돌의 고기 풍미가 함께 어우러져서 정말 맛있게 먹었습니다,맛/향/풍미
1000431404,27,예상보다 적당한 매운맛이 부담 없이 맛있게 즐길 수 있어고요,맛/향/풍미
1000431404,27,특히 차돌과 납작 당면의 식감이 좋아서 한 입 먹을 때마다 대만족이었답니다,맛/향/풍미
1000431404,27,간편하게 준비할 수 있는 제품 같아요,활용 방법
1000431404,27,소식하는 저희 부부에게는 2인분으로 딱인 양입니다,양
1000431404,27,다음엔 다양한 버섯과 청경채 추가로 넣어서 먹어 보려구요,활용 방법
1000431404,28,유부가 통으로 들어가서 너무 좋았어요,양
1000431404,28,마라 맛이 풍부해서 저는 대만족했습니다,맛/향/풍미
1000431404,28,캠핑 가서 간단하게 데워 먹으니 더 꿀맛이네요,활용 방법
1000431404,29,내용물도 많이 들어가 있고,양
1000431404,29,맛도 좋아요,맛/향/풍미
1000431404,31,맵지 않아서 넘 좋네요,맛/향/풍미
1000431404,31,혼자 먹기에 양도 딱 좋은 듯,양
1000431404,31,맛있다는 마라탕 집 가면 사람두 넘 많구,맛/향/풍미
1000431404,31,느긋하게 시켜 먹으니 좋네요,활용 방법
1000431404,31,마라탕 못 먹는 사람도 충분히 먹을 수 있는 쎄지 않은 맛입니다,맛/향/풍미
1000431404,31,향도 쎄지 않고 제 입맛엔 딱 임,맛/향/풍미
1000431404,31,담엔 야채랑 건더기를 추가해서 먹어 볼게요,활용 방법
1000431404,32,먹어 본 마라탕 중에 제일 맛있어요,맛/향/풍미
1000431404,32,향신료도 씹히지 않고 적당히 매콤하면서도 유부가 한몫하네요,맛/향/풍미
1000431404,32,냉동실에 쟁여 놓아야겠어요,보관
1000431404,33,여기 마라탕 진짜 맛 도리에요,맛/향/풍미
1000431404,33,진쨔진쨔 짱짱,맛/향/풍미
1000431404,33,뀌바로우와 먹으면 환상,활용 방법
1000431404,34,이 밀키트는 처음 먹어 보는데,활용 방법
1000431404,34,마라탕 입문자들이 먹기 딱 좋은 맛인 거 같아요,맛/향/풍미
1000431404,34,잔잔한 마라 맛이 아주 좋더라구요,맛/향/풍미
1000431404,34,생각보다 아주 훌륭한 음식이어서 만족합니다,맛/향/풍미
1000431404,35,배달 맛집 못지않게 맛있게 먹었습니다,맛/향/풍미
1000431404,36,마라탕 가끔 생각나는데,활용 방법
1000431404,36,주문하기엔 너무 양이 많고,양
1000431404,36,컬리 후기가 좋아 구매해 봤어요,가격
1000431404,37,음 마라 맛은 많지 않구요,맛/향/풍미
1000431404,37,땅콩 버터 맛은 거의 안 나요,맛/향/풍미
1000431404,37,그냥 무난하게 먹을 맛인 거 같네요,맛/향/풍미
1000431404,38,마라탕 1 인용 야식으로 좋아 보여요,활용 방법
1000431404,41,국물 깔끔하고 무난해요,맛/향/풍미
1000431404,41,한 끼 먹기 딱 좋았습니다,양
1000431404,42,마라탕 맛 제대로 느낄 수 있어서 굿,맛/향/풍미
1000431404,44,위생에도 신경 쓸 것 같아 시켜 봤어요,포장/배송
1000431404,44,조금 더 한국인 입맛에 맞게 만들어진 것 같고,맛/향/풍미
1000431404,44,부담 없이 먹을 수 있을 것 같아요,맛/향/풍미
1000431404,46,맛 좋아요,맛/향/풍미
1000431404,46,생각보다 좋아요,맛/향/풍미
1000431404,47,맛있어요,맛/향/풍미
1000431404,47,너무 안 맵고,맛/향/풍미
1000431404,47,여기껄로 정착,활용 방법
1000431404,48,행사할 때 더 살껄,가격
1000431404,48,초보자에게 너무 좋구요,활용 방법
1000431404,48,일단 끓일 때 땅콩 버터 향이 스멀스멀 올라오구,맛/향/풍미
1000431404,48,고기랑 야채 있구 추가로 고기랑 새우 넣으면 맛 도리,맛/향/풍미
1000431404,48,한 개 남은 거 다 먹고 또 살래여,양
1000431404,49,건더기는 많지 않음,양
1000431404,49,메츄리 햄 청경채 더 넣어 먹었어요,활용 방법
1000431404,49,맛은 약한 마라탕 맛 자체는 있으나 강한 맛을 좋아하는 분들은 비추,맛/향/풍미
1000263556,1,뼈가 없어서 먹기 편하고,양
1000263556,1,고기도 푸짐하고 부드러워서 좋아요,양
1000263556,1,국물 간도 딱 좋아요,맛/향/풍미
1000263556,2,쟁겨 놓고 먹기 좋습니다,보관
1000263556,3,절대 주문하지 마세요,맛/향/풍미
1000263556,3,미원 덩어리 맛,맛/향/풍미
1000263556,3,최악 이네요,맛/향/풍미
1000263556,3,국물은 완전히 미원 맛,맛/향/풍미
1000263556,3,너무 맛없어 3 봉은 버리셨다고 한다,맛/향/풍미
1000263556,3,제품 선별해서 판매하시길 바랍니다,포장/배송
1000263556,4,그냥 소소 소고기 묵 국 먹는 거 같다는 평도 있던디,맛/향/풍미
1000263556,5,뼈가 없어서 편리하고 좋지만,활용 방법
1000263556,5,버섯 향이 너무 강해서 아디들이 안 먹어요,맛/향/풍미
1000263556,5,다음에는 재구매 안 할래요,가격
1000263556,7,뼈 없어서 먹기 편해요,양
1000263556,7,맛도 좋아요,맛/향/풍미
1000263556,8,무가 있어서에요,맛/향/풍미
1000263556,8,약간 소고기 뭇 국 같아요,맛/향/풍미
1000263556,8,뼈 없이 살코기만 잇어서 더욱 아이가 편히 잘 먹는 거 같아요,양
1000263556,9,버섯 맛 많이 나고,맛/향/풍미
1000263556,9,국물 진해서 맛있어요,맛/향/풍미
1000263556,10,아이들 아침 식사용으로 구매했어요,활용 방법
1000263556,10,짜지 않고 간도 적당하고,맛/향/풍미
1000263556,10,고기 양도 괜찮아서,양
1000263556,10,아이가 맛있게 잘 먹었어요,맛/향/풍미
1000263556,11,갈비탕이라기보단 뭇 국 느낌이라,맛/향/풍미
1000263556,11,소고기 뭇 국 같은 느낌,맛/향/풍미
1000263556,11,저렴할 때 사요,가격
1000263556,12,맛있어요,맛/향/풍미
1000263556,12,무가 너무 얇은 것만 빼면,양
1000263556,12,약간 소고기 무 국 느낌,맛/향/풍미
1000263556,13,구수하고 짜지 않고,맛/향/풍미
1000263556,13,뼈 없어서 넘 편하게 먹어요,양
1000263556,14,버섯이 들어가 국물이 맛있고,맛/향/풍미
1000263556,14,고기만 있어 좋아요,맛/향/풍미
1000263556,15,고기가 안쪽까지 익더라고요,양
1000263556,15,맛은 깊고 먹을 만했습니다,맛/향/풍미
1000263556,17,냉동실에 쟁여 두는 템,보관
1000263556,17,날이 추워지니 국물 생각,활용 방법
1000263556,18,고기가 약 67개 정도 들어 있고,양
1000263556,18,국물은 진한 색입니다,맛/향/풍미
1000263556,18,한 끼 식사 가능합니다,양
1000263556,19,좋은 가격에 잘 쟁였어요,가격
1000263556,20,칼칼한 후추 향 베이스 갈비탕이에요,맛/향/풍미
1000263556,20,자취생의 겨울나기 필수템,활용 방법
1000263556,20,아침 든든하게 말아먹고 출근 가능,활용 방법
1000263556,21,고기가 좀 질겨서,맛/향/풍미
1000263556,22,양 많고,양
1000263556,22,맛있어욧,맛/향/풍미
1000263556,23,버섯 향이 좀 강한 편,맛/향/풍미
1000263556,24,국물이 찐하고 맛있어요,맛/향/풍미
1000263556,25,고기가 아쉽게도 넘 적어요,양
1000263556,26,1 인분 양이지만,양
1000263556,26,맛은 좋아요,맛/향/풍미
1000263556,28,버섯 향이 나서 좋아요,맛/향/풍미
1000263556,29,뼈가 없이 고기만 발라져 있어서 먹기 편하고,양
1000263556,29,맛있었요,맛/향/풍미
1000263556,30,먹기 편하고,활용 방법
1000263556,30,다진 마늘 조금 넣으니까 더 맛있었어요,맛/향/풍미
1000263556,31,갈비탕 국물로 무와 토란 그리고 마지막으로 늘 ㅈ 파도넜고,맛/향/풍미
1000263556,31,정말 맛있었다,맛/향/풍미
1000263556,31,마늘만 더 넣었고 토란을 듬뿍 넜었더니,맛/향/풍미
1000263556,31,밥은 흰 쌀을 오랞만에 먹섰,양
1000263556,31,장가갈 아들이 아주 맛어서 기분 틀었다,맛/향/풍미
1000263556,32,많이 별루네요,맛/향/풍미
1000263556,32,조미료 맛도 심한 듯 하고,맛/향/풍미
1000263556,32,특히 국물이 탁해요,맛/향/풍미
1000263556,32,고기두 별루 없고,양
1000263556,33,맛있어요 부모님도 만족하셨어요,맛/향/풍미
1000263556,33,쬐끔 짜서 물 조금 더 넣었어요,맛/향/풍미
1000263556,34,뼈 없어서 좋아요,맛/향/풍미
1000263556,34,버섯 들었는데 갈비탕이랑 잘 어울리네요,맛/향/풍미
1000263556,35,맛있게 잘 먹었습니다,맛/향/풍미
1000263556,35,고기도 부들부들 하고,맛/향/풍미
1000263556,35,국물도 진하네요,맛/향/풍미
1000263556,36,적당한 고기 양과 먹을 만한 맛이래요,양
1000263556,38,맛있네요,맛/향/풍미
1000263556,38,뼈 없어서 좋아요,양
1000263556,39,너무 맛있어요,맛/향/풍미
1000263556,40,버섯 향이 생각보다 진하네요,맛/향/풍미
1000263556,40,간이 좀 밍밍한 듯해서 소금을 더 추가했어요,맛/향/풍미
1000263556,40,고기가 좀 적은 듯했지만,양
1000263556,40,맛있게 한 끼 먹었어요,맛/향/풍미
1000263556,42,뼈 없어서 바로 아이 먹이기 좋고,양
1000263556,42,야채 무랑 버섯 들어가서 좋습니당,맛/향/풍미
1000263556,43,뼈 없어서 쓰레기 안 나와서 좋고,양
1000263556,43,맛있어서 재구매합니다,맛/향/풍미
1000263556,44,맛있네요,맛/향/풍미
1000263556,44,뼈 없어서 간편해요,활용 방법
1000263556,45,버섯 맛이 많이 나요,맛/향/풍미
1000263556,45,맛나요,맛/향/풍미
1000263556,47,뼈가 없어 먹기 편해요,맛/향/풍미
1000263556,48,제 입맛엔 그냥 그랬어요,맛/향/풍미
1000423818,0,고기가 진짜 듬뿍이고요,양
1000423818,0,상당히 맛있네요,맛/향/풍미
1000423818,0,간편하게 너무 잘었습니다,활용 방법
1000423818,0,애도 잘 먹으니 너무 좋네요,활용 방법
1000423818,0,또 구매할게요,보관
1000423818,1,좋아하는 식당인데 제품이 나와서 바로 샀어요,활용 방법
1000423818,1,무게가 꽤나 무거워서 내용물이 완전 실할 것 같아요,양
1000423818,1,미수 식당 맛은 말모말모이니 자주 구매할 것 같아요,맛/향/풍미
1000423818,2,맛은 좋은데 고기 스탬프 찍힌 부분이 들어 있는 건 식욕 떨어져서 잘라 냈습니다,맛/향/풍미
1000423818,2,간은 제 입맛엔 센 편이라 물 좀 넣었어요,맛/향/풍미
1000423818,4,이거 생각보다 맛있더라고요,맛/향/풍미
1000423818,4,놀랬어요,맛/향/풍미
1000423818,4,국수 같은 거랑 진짜 잘 어울릴 거 같아요,맛/향/풍미
1000423818,4,맛있어요,맛/향/풍미
1000423818,5,잡내 하나도 안 나고,맛/향/풍미
1000423818,5,고기가 많이 들어 있어요,양
1000423818,5,국물 깔끔하고 해장하기에도 딱이네요,맛/향/풍미
1000423818,5,냉동 보관이라 쟁여 두고 먹기 좋아서,보관
1000423818,5,또 주문합니다,보관
1000423818,6,고기 건더기도 완전 많이 들었고,양
