product_id,product_type,review,summarizing
5068037,냉이 된장찌개,네이밍된 것만 보고 해물 안 먹는 가족이 있는 데 당황했습니다 냉이 손질 하기가 어려워서 못 끓여 먹고 있었는데 이건 내가 끓이는 게 낫겠네요 두부 추가하니 좀 더 좋습니다 냉이 된장국을 간편하게 먹을 수 있어 좋네요 청양고추 조금 하고 냉이는 추가로 사다 넣었어요 아이들이나 어르신들 먹을 때 유의하세요 조개 껍데기 있는 건 절대 안 시켜 먹을 겁니다 조개 뺀 냉이 된장국해 주시면 좋을 것 같아요 채소 조금 더 넣고 냉이 더 사서 넣얶어요,"냉이 된장국을 간편하게 끓여 먹을 수 있습니다. 두부를 추가하면 더욱 맛있고, 청양고추를 조금 넣으면 매콤함이 더해집니다. 아이들이나 어르신들이 먹을 때는 조개 껍데기가 없는 제품을 선택하는 것이 좋습니다. 집에 있는 채소를 조금 더 넣고 냉이를 추가하면 더욱 풍성한 국물이 됩니다."
5068792,착한들 한우사골곰탕 기획세트,떡만둣 국에 안성맞춤 만두국 해 먹었어요 마라탕에도 쓰고 떡국에도 썼어요 소금 후추 파 조금 넣어서 밥 말아 김치랑 먹음 끝이예요 정육점에서 간혹 판매하는 곰탕이랑 섞어 끓이니 좀 덜 햇습니다 한 팩 뜯어서 치자 소면이 말아 점심으로 먹었어요 떡국이나 만둣 국 끓여 먹으려고요 아 이 국 못 끓였을 때 급하게 밥에 말아 먹기 좋아요 흰 쌀밥을 말아 먹으면 맛있습니다 서 두루 활용 도가 좋음 가끔씩 떡국 끓일 때 사용 전골 국물로 샀어요 설 명절 사골 떡국이나 평소에 사골만 둣 국 사골 칼국수용으로도 완전 육수만 있어서 사골 육수용으로 쓰기 좋아요 국에 잘 먹었네요,"떡국이나 만두국을 끓일 때 사용하면 좋습니다. 마라탕이나 전골 국물로도 활용할 수 있어 다양하게 즐길 수 있습니다. 소금, 후추, 파를 조금 넣고 밥을 말아 김치와 함께 먹으면 간편하고 맛있습니다. 급하게 밥에 말아 먹기에도 좋고, 사골 육수로도 활용할 수 있어 요리에 유용합니다."
5068907,고기 설렁탕,밥솥에 쌀 넣고 취사하면서 냄비에 원액 넣고 고기 부어 넣고 끓이면서 대파 총총 썰어서 면기에 한 팩 끓인 거 다 부어서 밥이랑 맛있게 먹었어요 반찬 없을 때 한 팩 띁어서 간편히 해 먹으니까 좋네요 육수만 데우고 고기는 토핑으로 얹어 먹기만하면 되니까 더 편리한 것 같아요 서늘한 요즘 가을에 설렁탕으로 몸도 따뜻하게 보신 잘 합니다 사 놓고 반찬 하기 귀찮을 때 너무 좋은 것 같아요 컬리에 편하게 먹기 좋게 파네요 반찬 없어도 김치와 국물에 말아 먹으면 좋아요 아이들 좋아하는 신선 설렁탕을 집에서도 먹을 수 있어서 좋네요 집에 팽이버섯이랑 두부랑 대파 넣고 끓여 먹었어요 방학이라 아이들 해 주기 넘 좋네요 반찬 없을 때 간 편히 끓여 먹기 좋아요 한 끼 먹기엔 간편하고 좋아요 잘 먹는 중입니다 간단하게 떡국 먹기 좋아요 더운 여름 뜨겁게 설렁탕을 흰밥이랑 먹는 재미도 더위를 잊게 하네요 매운 양념 김치나 총각김치랑 먹으면 맛있어요 간편하게 먹기도 좋고 맛도 좋아요 아이가 국밥을 좋아하는데 잘 먹어요 만두 넣고 계란 풀어서 만둣국으로 급할 때 냉동 해서 꺼낸 뒤에 바트에 물 담아서 녹이면 금방 먹을 수 있어서 좋습니다 냉동이라 반찬 없을 때 간편하게 국에 말아 먹으면 좋아요 국수 조금 삶아 먹으니 제 추억이 깃들여 있어서 그런지 정말 정말 기대됩니다 신선 설렁탕 좋아해서 주문했어요 소금 당면 파 추가했어요 한 끼 잘 먹었습니다 후추 파 넣어서 먹었더니 괜찮았어요,"밥솥에 쌀을 취사하면서 원액과 고기를 끓여서 대파를 썰어 면기에 부어 밥과 함께 먹으면 좋습니다. 반찬이 없을 때 간편하게 한 팩을 사용해 육수를 데우고 고기를 토핑으로 얹어 먹으면 편리합니다. 가을철에 따뜻한 설렁탕으로 몸을 보신하기 좋고, 김치와 함께 국물에 말아 먹으면 맛있습니다. 아이들이 좋아하는 메뉴로, 집에 있는 팽이버섯이나 두부를 추가해 끓여도 좋습니다. 간단하게 떡국이나 만두를 넣어 만둣국으로 변형해도 훌륭합니다. 냉동 상태에서 꺼내 물에 담가 녹이면 빠르게 한 끼를 해결할 수 있어 유용합니다."
5068908,고기 사골곰탕,소금 필수 집에서 간편하게 먹기도 좋고 떡국용으로 적당하고 김치 걸쳐 먹으면 한 끼 뚝딱,"소금과 함께 간편하게 조리하여 집에서 즐기기 좋습니다. 떡국으로 활용하기에도 적합하며, 김치와 함께 먹으면 한 끼를 손쉽게 해결할 수 있습니다."
5068968,곰탕,뜨뜻한 워커힐 곰탕 한 그릇에 밥 말아 막고 든든하게 하루 시작합니다 보통 국물 남으면 버리는데 밥 말아 먹으려고 따로 놔뒀어요 설에 친구 선물용으로도 생각 중이에요 대파랑 만두 추가해서 한 끼 잘 먹었습니다 가족들과 떡국 만들어 먹었어요 간단하기 먹기 좋아요,"뜨뜻한 곰탕에 밥을 말아 든든한 아침을 시작할 수 있습니다. 국물이 남으면 밥을 말아 먹는 것도 좋은 방법입니다. 대파와 만두를 추가하면 더욱 맛있고, 가족과 함께 떡국으로 즐기기에도 간편합니다. 친구에게 선물하기에도 적합한 제품입니다."
5069790,이문 설렁탕,파 많이 넣고 먹어 보려구요 아침에 따끈한 국물이 필요하네요 급할 때 먹으려고 구매 떡국 베이스로 안성맞춤 식당까지 안 가도 소면 사리 추가 후 맛 난 설렁탕 먹을 수 있어요 냉장 제품이라 바쁠 때 식사로 먹기 좋아요 한 끼 먹기 좋아요 국수까지 첨가 해서 드셔 보세요 밥 말아 먹었어요 그냥 먹지 말고 쌈장이나 썪어서 먹으면 훨 신 남편이 후루룩 밥 말아서 잘 먹더라구요 듬뿍 넣고 밥 말아서 총각김치에 후루룩,"파를 많이 넣어 따끈한 국물로 아침을 시작해 보세요. 떡국 베이스로 소면 사리를 추가하면 맛있는 설렁탕을 집에서도 즐길 수 있습니다. 바쁠 때 간편하게 한 끼로 좋고, 국수나 밥을 말아 먹으면 더욱 맛있습니다. 쌈장과 함께 곁들여 먹으면 풍미가 더해져 남편도 잘 먹더군요. 총각김치와 함께 후루룩 즐겨보세요."
5070031,우리아이 된장찌개,아기가 잘 먹어요 두부 반 모 더 넣고 끓이니 더 좋네요 야채 잘 안 먹는 아이 찌개에 밥 말아서 후루룩 먹이기 좋아요 아이와 함께 먹는 국으로 딱 좋습니다 야채 잘 안 먹고 편식하려는 아이 먹이려고 자주 구매 합니다 아이 국으로 딱,"두부를 추가하여 찌개를 끓이면 더욱 맛있습니다. 야채를 잘 먹지 않는 아이에게 밥과 함께 후루룩 먹이기 좋고, 아이와 함께 나누어 먹기에도 적합합니다. 편식하는 아이에게 자주 활용할 수 있는 국입니다."
5070193,한끼든든 편안한 소고기뭇국밥 (리뉴얼),맛있어서 간편하고 그냥 미역국 밥만 주문해 먹어야겠어요 실비 김치랑 먹으먼 완전 한 끼 뚝딱 편리할 것 같아요 아침 대용으로 간편합니다 캠핑 가서 아침 대용으로 먹기 딱이에요 많은 반찬도 필요 없이 맛있게 먹을 수 있는 국밥 진짜 라면보다 조리가 간편 간편하게 먹기 좋네요 한 끼 해결하기 넘 좋네요 성인 둘에 아이 둘 해서 아침 잘 먹었습니다 간편하구 좋아요 주말 점심에 계란 물만 풀어서 먹어 줬어여 물만 넣으면 되니까 간편 간단하게 먹기 좋아해 간단히 먹기 넘 좋고 국물 먹고 싶을 때 좋아요 물과 냄비만 있음 ok 먹기도 수월 소고기 뭇 국밥이 너무 먹고 싶어 주문해 보아요 한 끼 든든히 집에 있는 김치랑 해서 잘 먹었어요 아침 대용으로 좋아요 손쉽게 먹을 수 있는 국밥 그냥 끓이면 되니까 좋음,"간편하게 미역국이나 소고기 국밥을 끓여 아침 대용으로 즐기기 좋습니다. 실비 김치와 함께하면 한 끼 식사로 완벽하며, 캠핑 시에도 유용합니다. 물과 냄비만 있으면 쉽게 조리할 수 있어 바쁜 아침이나 점심에 적합합니다. 아이들과 함께 먹기에도 좋고, 국물이 필요할 때 간단히 해결할 수 있는 메뉴입니다."
5070615,소곱창전골,건더기를 다 건져 먹고 남은 국물에는 우거지를 넣고 또 끓였어요 맵지만 재주문할 거예요 그냥 이것만으로도 데우기만하면 충분히 먹을 수 있어서 맛에 간편함까지 더하네요 집에 쑥갓 파 팽이버섯이 있어서 추가해 줬어요 취향에 따라 떡국 떡이나 우동 사리 라면 사리 추가해 드시면 좋을 듯 합니다 캠핑 가실 때 아주 좋을 듯 해요 집에 있는 야채 버섯 등 추가하여 제가 다 먹습니다 가끔 곱창전골 너무 먹고 싶은데 그럴 때 주문해 먹기 좋겠어요 쑥갓이나 깻잎 추가해서 먹으면 더 맛있을 것 같아요 다음엔 2개 시켜서 당면 같은 것도 넣어서 먹어야겠어요 라면 사리 넣어서 맛있게 먹었습니다 혼자 곱창 전골 먹기 힘든데 밀 키트로 나와서 넘 좋은 것 같습니다,"건더기를 다 건져 먹고 남은 국물에 우거지를 넣고 다시 끓이면 매운 국물 요리를 즐길 수 있습니다. 간편하게 데우기만 해도 맛있고, 집에 있는 쑥갓, 파, 팽이버섯 등을 추가하면 더욱 풍성한 맛을 느낄 수 있습니다. 취향에 따라 떡국 떡이나 우동, 라면 사리를 넣어 먹으면 좋습니다. 캠핑 시에도 간편하게 활용할 수 있으며, 곱창전골이 생각날 때 주문해 먹기에도 적합합니다. 다음에는 당면을 추가해 보세요."
5070616,더진한 부대찌개,부대찌개에 진심인 1 인으로 당면 넣어서 먹었고 먹기 하루 전날 냉장 실에서 해동해 놨다가 냄비에 끓여서 먹으면 되니까 편해요 콩나물 팽이버섯 표고버섯 김치 약간 떡국 떡 조금 비비고 냉동 만두 2개 두부 라면 사리 대파 큰 거 한 대 추가해 줬어요 납작 당면 있으면 추가해 줘도 좋아요 물 300ml 추가하고 다진 마늘 1 스푼 넣어 주고 미자네 꽃게 액 젓 1 스푼 넣어 주고 끓을 때 거품 올라오는 건 걷어 주고 10분 정도 더 끓여 줘요 안 드셔 보신 분들은 꼭 한 번 드셔 보세요 야채 두부 등 재료를 추가하면 더욱 풍성하게 즐길 수 있어서 좋네요 물을 240ml 더 넣고 끓여서 먹었어요 라면 사리도 넣고 맛있게 먹었습니다 맛있게 잘 해 먹을께요 두부 넣어서 먹읫어요 라면 사리 넣어 먹으면 더 꿀맛 건더기는 더 넣고 끓이시는 게 좋을 듯요 물을 좀 더 추가해서 드시면 좋네요 당면 넣고 먹으니까 너무 맛있어요 더 진한 부대찌개 스팸이랑 라면 추가해서 끊이니 두부 넣고 사리 넣으면 괜찮은 한 끼 완성 항상 다진 마늘이랑 파 후추는 가감하는 편입니다 부대찌개 좋아하는 울 아들 두부랑 청양고추 1개 넣어 먹으니 느끼함도 잡아 주고 살짝 칼칼하고 맛있어요 소시지랑 햄 좀 더 넣고 먹었어요 가끔 먹기 좋아요 귀찮아서 다른 재료 추가 없이 끓였더니 해동해서 끓이기만해서 간편해요 채소 추가해서 더 맛있게 먹었어요 한 번은 그냥 먹고 한 번은 라면 넣어서 먹었어요 요리로 이것저것 활용했어요,"부대찌개를 더욱 풍성하게 즐기기 위해 다양한 재료를 추가해 보세요. 당면, 두부, 라면 사리, 그리고 각종 야채(콩나물, 표고버섯, 대파 등)를 넣으면 맛이 한층 깊어집니다. 해동한 재료를 냄비에 넣고 끓이기만 하면 간편하게 한 끼를 완성할 수 있습니다. 다진 마늘과 청양고추를 추가하면 칼칼한 맛을 더할 수 있으며, 스팸이나 소시지, 햄을 추가하면 더욱 풍부한 맛을 느낄 수 있습니다. 간편하게 즐기고 싶다면 기본 재료만으로도 충분히 맛있게 먹을 수 있습니다."
5071449,갈빗살육개장 (1인분),사진은 제가 야채 을 많이 더 넣어 끓인 거고요 나물이 듬뿍든 건 아니지만 파랑 숙주랑 고사리 더 넣고 끓이니까 맛있네요 약간 짜니까 육수나 물을 더 부어 가며 간 맞춰야 되요 한 끼로 딱 좋네요 후기가 좋아서 구매햇어요 재구매 항 예정입니다 대파 양파 추가해서 먹으려구요 더워도 육개장 먹고 정착할게요 만족합니다 추천합니다 국이 필요할 때 간편해서 좋고,"파, 숙주, 고사리 등 다양한 야채를 추가하여 끓이면 더욱 맛있습니다. 약간 짠 맛이 느껴질 수 있으니 육수나 물을 추가해 간을 맞추는 것이 좋습니다. 한 끼 식사로 적합하며, 대파와 양파를 더해 먹으면 풍미가 더해집니다. 국물이 필요할 때 간편하게 활용할 수 있어 추천합니다."
5072981,한방 반계탕,다음엔 스타우브에서 한 참 끓여서 멋어 봐야겠어여 가끔씩 잘 먹을 것 같아요 데워 먹는 방법으론 각자의 아이디어가 필요하겠지만 암튼 강추 합니다 뭘 더 넣을 필요가 없어요 반계 탕이라 혼자 먹기 딱 좋아요 올 여름 자주 먹게 될 거 같아요 문어 전복 추가했어요 한 끼 먹기에 편하고,"스타우브에서 한참 끓여서 반계탕으로 즐기면 좋습니다. 혼자 먹기에도 적합하고, 문어나 전복을 추가하면 더욱 풍성한 맛을 느낄 수 있습니다. 여름철에 자주 먹기 좋은 간편한 한 끼로 추천합니다."
5074117,미역오이냉국,건강 기능 식품들을 더욱 많이 접하게 되길 빌어 봅니다 오이 더 넣어서 먹으니 괜찮네요 속도 편하고 소화 불량 있으신 분 강추 여름이라 시원한 오이 냉국 먹고 싶어서 구매했어요 집에서 만들면 손이 많이 가는 데 편리합니다 물을 좀 타서 먹었어요 밥 먹기 귀찮을 때 볶음밥과 동구나 무 미역 오이 냉국 기운 나요,"오이를 더 넣어 시원한 오이 냉국으로 즐기면 좋습니다. 소화 불량이 있는 분들에게 추천하며, 여름철에 간편하게 만들 수 있어 편리합니다. 물을 타서 먹으면 더욱 시원하게 즐길 수 있습니다. 밥이 귀찮을 때는 볶음밥과 함께 곁들여 먹으면 기운이 나고 맛있습니다."
5075636,마늘 닭도리탕,끓이면서 먹으면 더욱 더 계속 맛있어 진다는 말에 초등 고학년 여자 아이는 우동 면 씻어서 잘 먹구 우왕 이거 진짜 간편해요 집에 있는 대파를 좀 더 넣어 주시면 야채 건져 먹는 맛이 생겨요 귀차니즘 심한데 닭볶음탕 먹고 싶은 분들은 이 제품을 추천 드려요 종로 계림 마늘 닭 도리 탕을 집에서도 간편하게 먹을 수 있어서 좋아요 다 먹고 나서 육수 좀 남겨 두고 밥 계란 김 조금 뿌셔서 볶아 먹으면 매장 볶음밥 먹는 것 같아요 육수는 꼭 조금 남겨 두셔야해요 요런 간편한 전국 맛집 밀 키트 많아서 좋아요 컬리 결국 떡 우동 고구마 추가로 넣음 먹고 못 먹었습니다 드실 분들은 마늘 다 넣지 말고 조금씩 넣으면서 조절하시면서 드시는 게 좋을 것 같아요 매운맛 중화할라고 올리고당 물 간장도 더 섞었어요 레시피 수정 필요해요 이거 요리로 가지도 못 했습니다,"우동 면을 씻어서 끓여 먹으면 간편하고 맛있습니다. 집에 있는 대파를 추가하면 야채의 풍미가 더해져 좋습니다. 육수를 남겨두고 밥과 계란, 김을 넣어 볶아 먹으면 매장에서 먹는 볶음밥처럼 맛있습니다. 마늘은 조금씩 넣어가며 조절하는 것이 좋고, 매운맛을 중화하기 위해 올리고당과 물, 간장을 추가하는 것도 추천합니다."
5077478,초계탕,즐겨 먹는 둥구나 무 초계 탕 국수 삶아서 맛있게 먹었습니다 더울 때 시원하게 먹기 좋아요 좋아해서 매주 먹고 있어요 양배추 방 토 추가해서 먹었어요 간편하게 한 끼 먹기 좋네요 담엔 면이라도 같이 넣을까 봐요 초계 탕 더울 때 시원하게 먹기 좋아요 식초랑 설탕 좀 더 넣어서 먹었어요 여름에 딱 어울리는 음식입니다 간편해서 좋아요 여름에 가벼운 보양식으로 좋아요,"무 초계탕에 국수를 삶아 시원하게 즐기면 좋습니다. 여름철 더위를 식히기에 안성맞춤이며, 양배추와 방토를 추가하면 더욱 맛있습니다. 간편하게 한 끼로 먹기 좋고, 식초와 설탕을 더해 맛을 조절할 수 있습니다. 다음에는 면을 추가해보는 것도 추천합니다."
5081516,삼계탕 900g (2개입),아 이거 중탕해야 하네요 중탕하다가 괜찮겠지 하고 반 잘라 봤는데 아주 쉽게 가위로 쓱 잘렸어요 밥이 너무 차서 파 좀 넣어서 다시 끓였습니다 편하게 먹었어요 먹기 하루 전 냉장 실로 옮기는 작업이  있어야해 동이 수월합니다 더운 날 집에서   이거 한 그릇 물 좀 넣고 끓이다 파 넣고 삼계탕 먹고 싶었는데 컬리 덕분에 빠르게 시켜서 담 날 먹었어요 여름철 보양식으로 추천합니다 간편하긴한데 여기에 누릉지 넣어 먹으니 더 고소했다 조리하기도 간편하고 두 마리 다 넣고 냉장고에 있는 대추 넣어 끓여 먹었어요 급할 때 영양식으로 맛있어요 데우기만 해서 간단하게 먹을 수 있고 국물 땡길 때 기운 허 할 때 먹으려고 그냥 전자렌지에 10분 돌려서 먹었는데 뜨끈하니 맛있더라구요 삼계탕 당길 때 간단하게 드시기 좋을 것 같습니다 컬리 삼계탕 중 추천 드려요 복날 맛있고 간편하게 먹었습니다 기력 없을 때 한 그릇,"중탕 후 가위로 쉽게 잘라서 먹거나, 밥과 파를 추가해 다시 끓여서 편하게 즐길 수 있습니다. 여름철 보양식으로 삼계탕을 추천하며, 누릉지를 넣으면 더욱 고소한 맛을 느낄 수 있습니다. 대추를 추가해 영양을 더하고, 전자레인지에 10분만 돌리면 간단하게 뜨끈한 한 끼를 완성할 수 있습니다. 기력이 없을 때나 국물이 땡길 때 간편하게 먹기 좋습니다."
5082996,사골우거지국,해동한 제품을 냄비에 부어서 팔팔 끓이면 되는 두부 넣어 먹으면 더 맛있어요 청양고추 파만 추가해서 맛있게 먹었어요 물 쪼끔 더 넣어서 대파 넣고 끓이면 아기 먹이기 좋아요 그래도 밑반찬에 간단하게 한 끼 먹기 좋았습니다 비상용 국으로 딱이에요 연하게 물 더 넣어 끓였어요 편하게 먹을 수 있으니까 좋아요 국 밥이랑 먹기조아요,"해동한 제품을 냄비에 부어 팔팔 끓이면 간편하게 두부를 넣어 맛있게 즐길 수 있습니다. 청양고추와 대파를 추가하면 더욱 풍미가 살아납니다. 물을 조금 더 넣어 끓이면 아기에게도 적합한 부드러운 국이 됩니다. 간단한 밑반찬으로도 좋고, 비상용 국으로 활용하기에도 안성맞춤입니다. 국과 밥을 함께 먹으면 더욱 맛있습니다."
5082997,시래기된장국,급하게 먹을 때 최고 시래기 추가로 더 넣거나 콩나물 넣어서 먹으면 시원하고 맛있어요 후기가 좋아서 구매 짜서 물을 듬뿍 넣고 끓여요 급하게 국 필요할 때 넘 좋아요 물 조금 더 넣고 고추 추가로 넣어서 먹었습니다 이 시래기 국도 물 조금 더 넣어 끓이니 좋네요 속도 편하고 국 끓여야죠 배추 넣고 간편하고 맛있어요 밥 말아 뚝딱 재주문 의사 있어요 한 끼 먹기 좋아요,"급하게 국이 필요할 때 시래기나 콩나물을 추가하여 시원하고 맛있게 즐길 수 있습니다. 물을 듬뿍 넣고 끓이면 간편하게 한 끼를 해결할 수 있으며, 배추를 넣어도 좋습니다. 밥을 말아 함께 먹으면 더욱 맛있고, 재주문할 의사가 생길 정도로 만족스럽습니다."
5082998,소고기무국,파만 추가해서 끓이면 한 끼 뚝딱이에요 간단하고 집에서 만든 맛이에요 파 넣어서 끓이면 더 맛있어요 파 좀 넣고 끓이면 더 맛있어요 또 시켜 먹을 의향 있음 간편해서 쟁여 두고 먹어요 생각날 때 귀찮을 때 재주문하려고요 물 더 부어서 파 추가하고 면 사리 넣으면 대박 뜨거운 물에 봉지 채 데워 먹으니 간단하게 한 끼 해결되네요 아침에 바쁘게 출근하는 남편에게 끓여서 주기만해도 엄청 맛있게 먹고 가니 뿌듯하네요 국만 부워 끊이기 편리하고 아이들이 잘 먹어요 파만 넣고 끓이면 한 끼 뚝딱입니다 대파만 싱싱힐걸로 넣고 끓이니 방금 만든 느낌,"파를 추가해서 끓이면 간편하게 한 끼를 해결할 수 있습니다. 대파를 넣으면 더욱 맛있고, 집에서 만든 듯한 풍미를 느낄 수 있어요. 바쁜 아침에 간단히 끓여서 제공하면 남편도 맛있게 먹고 가니 뿌듯합니다. 물을 더 부어 면 사리를 추가하면 더욱 풍성한 한 끼가 됩니다. 아이들도 잘 먹는 맛이라 가족 모두에게 좋습니다."
5082999,청국장 찌개,이걸로 맛을 낼 수 있는 게 용하네요 두부한 모 표고버섯 3가 썰어 넣어 먹었어요 간단히 청국장 국물과 콩 정도 먹고 싶다면 괜찮겠고 먹는 것처럼 먹고 싶다면 재료 한껏 추가하거나 그 재료로 끓이는 것도 좋겠어요 두부만 좀 더 넣으면 되더리구요 건강한 한 끼입니다 밖에서 사 먹을 필요가 없어욬 ㅋ 두부 넣어서 끊였어요 밥에 비벼 먹으면 너무 맛있어요 두부 호박 더 넣고 끓여 줍니다 간 편식은 워킹맘의 구원 템 여름에 청국장 끓이기 힘든데 두부랑 야채 좀 넣으면 간단해요 한번 먹어 보고 괜찮아서 재 주문했어요 끊일 때 두 부 좀 더 첨가해서 먹으면 완전 건강식 청국장은 이걸로 드세요 간편하게 먹기 너무 좋은 거 같아요 청국장을 좋아하고 두부 넣어서 먹으면 좋아요 두부만 좀 더 넣어서 먹었는데 글램 핑 갈 때 딱이에요 해동시켜 끓이기만하면 고기 신나게 먹을 때 밥이랑 같이 뚝딱,"두부와 표고버섯을 썰어 넣고 청국장으로 끓여 먹으면 간편하고 맛있습니다. 추가로 야채를 더 넣으면 더욱 풍성한 한 끼가 됩니다. 두부를 많이 넣으면 건강식으로 좋고, 밥에 비벼 먹으면 맛이 일품입니다. 여름철에 간편하게 청국장을 즐기고 싶다면 이 방법이 제격입니다. 해동 후 끓이기만 하면 되니 바쁜 워킹맘에게도 안성맞춤입니다."
5083000,추어탕,간편해요 아이들도 잘 먹어요 반찬 없을 때 요거 하나로  먹어도 손색없음 밥 말아서 한 끼 뚝딱 부추 넣고 들깨 가루도 넣어서 먹으면 정말 맛있습니다 남편이 추어탕 별로 안 좋아하는데 맛있다고 해서 또 살려구요 부추 청양고추 더 넣고 해 먹었어여 반찬 꺼리 없을 때 한 봉지 끓여 먹으면 딱 좋습니다 자기 입맛에 맞게 후추나 고추를 넣어 먹으면 더욱 맛이 있어요 집에서 간단히 먹기는 좋아요 어떻게 해야하나 물을 많이 섞고 먹어야하나,"반찬이 없을 때 간편하게 한 끼를 해결할 수 있습니다. 밥에 비벼 먹거나, 부추와 들깨 가루를 추가하면 더욱 맛있습니다. 청양고추를 넣어 매콤하게 즐기거나, 후추로 간을 맞추면 좋습니다. 물의 양을 조절해가며 자신만의 스타일로 조리해 보세요."
5083242,신선설농탕 고기 설렁탕 6입 세트,소면 약간 넣고 후루룩 먹으면 너무 맛있어요 파 듬뿍 넣어 먹으면 그럴듯해요 뜨끈한 국물이 필요해서 설렁탕을 자주 먹어서 선물용으로 구매했어요 그냥 밥하고 먹어도 좋고 떡국처럼 먹어도 굿 닙니다 입맛 없을 때 국에 말아서 김치랑 최고에요 아이들이 좋아해서 떡국 떡 소면 넣어서 자주 먹어요 선물용이지만 아이들 아침용으로 쟁였습니다 아이들 아침 식사로 쓱 끓여 주기 너무 좋아요 반찬 없을 때 쓱 끓여 주기만하면 되니 너무 편하네요 국수 삶아서 주니 아이가 잘 먹어요 선물용으로 좋습니다 파 잔 득 넣어 먹으면 넘 맛있어요 따로 준비하지 않고 파 마늘만 있으먄 아주 간편하게 먹을 수 있어서 너무 좋아요,"소면을 약간 넣고 후루룩 먹으면 맛있고, 파를 듬뿍 넣으면 더욱 풍미가 살아납니다. 뜨끈한 국물이 필요할 때 설렁탕처럼 즐기거나, 그냥 밥과 함께 먹어도 좋습니다. 입맛이 없을 때는 국에 말아 김치와 함께하면 최고입니다. 아이들이 좋아하는 떡국 떡이나 소면을 넣어 자주 끓여 주면 아침 식사로도 좋고, 반찬이 없을 때 간편하게 준비할 수 있어 편리합니다. 파와 마늘만 있으면 따로 준비할 필요 없이 쉽게 만들 수 있습니다."
5093931,한우 미역국,직접 끓이는 게 훨씬 나은 거 같음 미역 한 줌이랑 물 200ml 추가해서 끓였더니 간편함 시간 없을 때 꺼내는 미역국인데요 미역국 또 시키개되면 여기꺼로만 시킬 듯 생일인데 미역국 준비를 미처 못해서 급하게 주문했어요 이젠 이것만 사 먹어요 항상 먹는 미역국이예요 시간 없을 때 그냥 데워서 먹으면 좋아요 입맛 없을 때 미역국에 밥 말아 먹으니 편하고 좋아요 손 쉬어서 편하네요 특히 캠핑 때,"미역 한 줌과 물 200ml를 추가해 끓이면 간편하게 미역국을 만들 수 있습니다. 시간이 없을 때 데워서 먹기 좋고, 입맛이 없을 때 밥에 말아 먹으면 편리합니다. 특히 캠핑 시에도 손쉽게 활용할 수 있어 추천합니다."
5094273,만두전골,채소 좀 더 해서 먹으니 좋네요 야채 더 추가하고 만두도 더 넣어서 먹었어요 참 간편하게 만두전골 먹었습니다 집에 있는 배추나 당근 첨가해서 담백한 맛이 더했습니다 구성도 알차고 만들기도 너무 편하고 국물은 꼭 비닐 구석을 세로로 조금 잘라서 천천히 넣으세요 가로로 다 뜯어서 쏟았다가 조금 흘렸어요 나중에 국물이랑 건더기 조금 남기고 계란이랑 밥 김 자반 추가해서 죽도 꼭 만들어 드세요 만두는 아쉬워서 냉동 만두 더 첨가해 먹었어요 넉넉히 먹으려면 물 만두를 추가하든지 칼국수 사리 등 추가해야할 것 같아요 야채가 다 손질되어서 씻어서 들어 있어서 라면 끓이듯 붓기만하면 되어서 너무 편하고 좋네요 다음번엔 얼큰한 맛으로 도전해 봐야겠어요 단호박 맛이 강해서 국물 맛에 단호박 맛이 많이 나는 것이 싫으면 빼고 끓이는 거 추천해요 야채와 육수 넣고 팔팔 끓이다가 만두 넣었어요 집에 있는 냉동 만두 더 넣었습니다 봄동 좀 더 넣고 아빠와 애들 둘 맛있게 먹었어요 겨울과 어울리는 음식 간단하게 만들 수 있어요 쉽고 구성도 좋고 간단히 끓이기만하면 되겠어요,"집에 있는 배추나 당근을 추가하여 담백한 만두전골로 즐기면 좋습니다. 만두를 더 넣고 국물에 계란과 밥, 김 자반을 추가해 죽으로 변신시킬 수도 있습니다. 야채가 손질되어 있어 간편하게 끓일 수 있으며, 얼큰한 맛으로 변화를 주는 것도 추천합니다. 겨울철에 가족과 함께 간단하게 만들 수 있는 따뜻한 음식입니다."
