product_id,product_type,review,category
5012851,콩나물김칫국,항상 맛있게 먹고 있습니다,맛/향/풍미
5012851,콩나물김칫국,비린내 나요,맛/향/풍미
5012851,콩나물김칫국,가격 대비 양은 적어요,가격
5012851,콩나물김칫국,컬리는 초심을 잃은 듯,가격
5012851,콩나물김칫국,고객 응대 실망스러워 이제 그만,가격
5012851,콩나물김칫국,콩나물국 맛 괜찮습니다,맛/향/풍미
5012851,콩나물김칫국,이 제품 콩나물국 제일 맛있습니다,맛/향/풍미
5012851,콩나물김칫국,엄청 맛있게 잘 먹었습니다,맛/향/풍미
5012851,콩나물김칫국,아침 저녁 국으로 좋아요,활용 방법
5012851,콩나물김칫국,콩나물 김칫국 중에 제일 맛있어요,맛/향/풍미
5012851,콩나물김칫국,맛이 없을 수 없겠죠,맛/향/풍미
5012851,콩나물김칫국,냉동실에 항상 쟁여 놓습니다,보관
5012851,콩나물김칫국,간편하고 맛있어서 자주 구매해요,활용 방법
5012851,콩나물김칫국,금방 품절 되어서 못 살 때도 많네요,가격
5012851,콩나물김칫국,두부 대파 추가로 넣고,활용 방법
5012851,콩나물김칫국,맛있게 먹었어요,맛/향/풍미
5012851,콩나물김칫국,집에서 한 것처럼 너무 맛있어요,맛/향/풍미
5012851,콩나물김칫국,살 때마다 맛이 조금씩 다른데,맛/향/풍미
5012851,콩나물김칫국,김치의 숙성 도에 따라 다른 것 같음,맛/향/풍미
5012851,콩나물김칫국,예전엔 신맛 나는 묵은지로 맛있게 끓여진 맛이였는데,맛/향/풍미
5012851,콩나물김칫국,김치 상태가 변한 듯해요,맛/향/풍미
5012851,콩나물김칫국,깊은 맛이 안 나요,맛/향/풍미
5012851,콩나물김칫국,시원하고 깔끔해서 자주 구매해요,맛/향/풍미
5012851,콩나물김칫국,두부 낳어 먹고 있어요,활용 방법
5012851,콩나물김칫국,콩나물 김칫국 맛있어요,맛/향/풍미
5012851,콩나물김칫국,추천,맛/향/풍미
5012851,콩나물김칫국,국물 넘 시원하고 맛있어요,맛/향/풍미
5012851,콩나물김칫국,칼칼하고  시원하고   익숙한 맛이라   너무 좋아요,맛/향/풍미
5012851,콩나물김칫국,맛있어요,맛/향/풍미
5012851,콩나물김칫국,간편하고 맛도 좋아서 재구매했습니다,활용 방법
5012851,콩나물김칫국,계란도 같이 풀어 넣어서 먹으면 더 맛있어요,활용 방법
5012851,콩나물김칫국,집에서 끓인 것처럼 맛있어서,맛/향/풍미
5012851,콩나물김칫국,요거 하나면 밥 말아서 한 끼 뚝딱 해결이에요,활용 방법
5012851,콩나물김칫국,이제 사 먹는 게 더 편하다는 아줌마에요,활용 방법
5012851,콩나물김칫국,맛 있게 한 기 잘 먹었어요,맛/향/풍미
5012851,콩나물김칫국,중독성 있는 맛 입니다,맛/향/풍미
5012851,콩나물김칫국,시원하고 깔끔해서 좋아요,맛/향/풍미
5012851,콩나물김칫국,맛난 김칫국이 필요할 때 종종 구매하는데,활용 방법
5012851,콩나물김칫국,또 재구매하려고합니다,보관
5012851,콩나물김칫국,국 끓이기 싫을 때 주문해서 먹어요,활용 방법
5012851,콩나물김칫국,자주 구매하는 비상용 우리 집 국,보관
5012851,콩나물김칫국,그때그때 조금씩 맛이 다른 게 더 매력적,맛/향/풍미
5012851,콩나물김칫국,김치가 둘어 가서 더욱 시원한 콩나물국 이에요,맛/향/풍미
5012851,콩나물김칫국,간편하게 먹기 좋아요,활용 방법
5012851,콩나물김칫국,신맛이 강하달까,맛/향/풍미
5012851,콩나물김칫국,시원하면서 김치의 시큼한 맛이 착착 감겨요,맛/향/풍미
5012851,콩나물김칫국,술 먹은 다음날 최고,활용 방법
5012851,콩나물김칫국,맛있는 편,맛/향/풍미
5012851,콩나물김칫국,포장도 깔끔해요,포장/배송
5012851,콩나물김칫국,늘 맛있었는데 ᆢ 이번에는  왜 이케 달아요,맛/향/풍미
5012851,콩나물김칫국,국에도 설탕을 넣나요,맛/향/풍미
5012851,콩나물김칫국,제발 예전처럼 해 주세요,맛/향/풍미
5037566,차돌박이 된장찌개,내용물이 알차고 담백하고 맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,국 아주 맛있고,맛/향/풍미
5037566,차돌박이 된장찌개,간편해요,활용 방법
5037566,차돌박이 된장찌개,맛이 오묘 합니다,맛/향/풍미
5037566,차돌박이 된장찌개,스튜 같은 느낌,맛/향/풍미
5037566,차돌박이 된장찌개,칼칼하고 개운한 맛은 아니예요,맛/향/풍미
5037566,차돌박이 된장찌개,한 번 먹어 본 걸로 만족,양
5037566,차돌박이 된장찌개,남편은 먹다 마네요,양
5037566,차돌박이 된장찌개,재구매,보관
5037566,차돌박이 된장찌개,재료도 실하고,양
5037566,차돌박이 된장찌개,맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,차돌 찌개 다른 데도 먹어 봤지만,맛/향/풍미
5037566,차돌박이 된장찌개,피코크가 맛있음,맛/향/풍미
5037566,차돌박이 된장찌개,쟁겨 놓고 국물 필요할 때 정말 맛있고 좋아요,활용 방법
5037566,차돌박이 된장찌개,맛있어요 딱 고깃집에서 주는 된장 찌게 맛 같아요,맛/향/풍미
5037566,차돌박이 된장찌개,된장이랑 쌈장 들어간 찌개 맛,맛/향/풍미
5037566,차돌박이 된장찌개,가끔 주문할 것 같아요,활용 방법
5037566,차돌박이 된장찌개,팩 포장이라 그게 조금 아쉬운 것 같아요,포장/배송
5037566,차돌박이 된장찌개,요런 묵직한 된장찌개 좋아해요,맛/향/풍미
5037566,차돌박이 된장찌개,저녁 맛있게 잘 먹었습니다,맛/향/풍미
5037566,차돌박이 된장찌개,내용물이 많이 부실,양
5037566,차돌박이 된장찌개,기대보다 맛있 아요 ㅎ,맛/향/풍미
5037566,차돌박이 된장찌개,모두 실망했고 다시는 안 살 거에요,맛/향/풍미
5037566,차돌박이 된장찌개,돈 조금 더 주고 밀 키트 사거나 밖에서 사드세요,가격
5037566,차돌박이 된장찌개,맛도 양도 건더기도 모두 그닥,맛/향/풍미
5037566,차돌박이 된장찌개,맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,한 끼 먹기 조아요,활용 방법
5037566,차돌박이 된장찌개,맛 나요,맛/향/풍미
5037566,차돌박이 된장찌개,생각보다 두부도 꽤나 많고,양
5037566,차돌박이 된장찌개,맛있었어요,맛/향/풍미
5037566,차돌박이 된장찌개,피코크 제품은 평타 이상이라 늘 믿고 구매해여,가격
5037566,차돌박이 된장찌개,차돌의 고소한 맛과 된장의 묵직함을 같이 느낄 수 있네요,맛/향/풍미
5037566,차돌박이 된장찌개,조미료 맛이 조금 강해요,맛/향/풍미
5037566,차돌박이 된장찌개,좀 달아요,맛/향/풍미
5037566,차돌박이 된장찌개,야채 좀 추가해서 한 끼 해결,활용 방법
5037566,차돌박이 된장찌개,맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,너무 느끼하고 들큰하고 맛없어요,맛/향/풍미
5037566,차돌박이 된장찌개,유통기한 김,보관
5037566,차돌박이 된장찌개,빠르게 식사하기 좋습니다,활용 방법
5037566,차돌박이 된장찌개,맛도 괜찮아요,맛/향/풍미
5037566,차돌박이 된장찌개,늘 쟁여 두는 국 거리에요,보관
5037566,차돌박이 된장찌개,맛있습니다,맛/향/풍미
5037566,차돌박이 된장찌개,맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,차돌박이 두 점 들었네요,양
5037566,차돌박이 된장찌개,맛나게 먹겠습니다,맛/향/풍미
5037566,차돌박이 된장찌개,약간 맛이 심심해요,맛/향/풍미
5037566,차돌박이 된장찌개,고기 맛있고,맛/향/풍미
5037566,차돌박이 된장찌개,건더기 많아요,양
5037566,차돌박이 된장찌개,짜지 않고 구수하니 맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,한 끼 먹기 좋아요,활용 방법
5037566,차돌박이 된장찌개,약제 몇 개 더 얹어서 먹으면은 정말 집에서 끓인만 납,활용 방법
5037566,차돌박이 된장찌개,유통기한은 냉장 25년이라 넉넉,보관
5037566,차돌박이 된장찌개,된찌 맛있어서,맛/향/풍미
5037566,차돌박이 된장찌개,맛있어서 자주 구매하고 있어요,맛/향/풍미
5037566,차돌박이 된장찌개,생각보다 건더기도 쉬라고 좋아요,양
5037566,차돌박이 된장찌개,추가로 여러 가지 야채 넣어서 먹으면 정말 괜찮,활용 방법
5037566,차돌박이 된장찌개,유통 기한이 넉넉해서 좋아요,보관
5037566,차돌박이 된장찌개,피코크 국물은 다 맛있어요,맛/향/풍미
5037566,차돌박이 된장찌개,맛있습니다,맛/향/풍미
5037566,차돌박이 된장찌개,국물이 맹맹해서,맛/향/풍미
5037566,차돌박이 된장찌개,양도 애매하고 아쉽긴해,양
5116408,정갈한 소고기 무국,이거 진짜 맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,냉장고 쟁여템임,보관
5116408,정갈한 소고기 무국,양이 딱 12인분으로 애매해서,양
5116408,정갈한 소고기 무국,물 많이 넣고 끓인 담에 파 썰어 넣고 소금 간 좀 더해서 양 불려서 먹습니다,활용 방법
5116408,정갈한 소고기 무국,고기도 넉넉해서,양
5116408,정갈한 소고기 무국,참기름 쌀 짝 둘러 먹으면 아주 좋아용,활용 방법
5116408,정갈한 소고기 무국,급할 때 아이 국으로 유용,활용 방법
5116408,정갈한 소고기 무국,아주 그냥 딱입니다,맛/향/풍미
5116408,정갈한 소고기 무국,짜지도 않고 심심하지도 않고,맛/향/풍미
5116408,정갈한 소고기 무국,집에서 끓인 맛 그 자체여서 자주 사요,활용 방법
5116408,정갈한 소고기 무국,파 송송 썰어 넣어 먹어 주면 딱 그냥 정석 소고기 무 국이에요,활용 방법
5116408,정갈한 소고기 무국,제 입맛엔 살짝 달다 싶었지만 호불호 없이 누구나 맛있게 먹을 수 있는 상품이에요,맛/향/풍미
5116408,정갈한 소고기 무국,집 밥 같이 맛있어서 놀라고,맛/향/풍미
5116408,정갈한 소고기 무국,건더기도 많고,양
5116408,정갈한 소고기 무국,간도 적당해요,맛/향/풍미
5116408,정갈한 소고기 무국,맛있습니다,맛/향/풍미
5116408,정갈한 소고기 무국,깔끔하고 맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,간편하게 먹기 좋습니다,활용 방법
5116408,정갈한 소고기 무국,우리 가족 가장 좋아하는 국입니다,맛/향/풍미
5116408,정갈한 소고기 무국,깔끔한 국물에 언제 먹어도 맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,세일할 때 쟁여 놓고 싶어요,보관
5116408,정갈한 소고기 무국,국 없을 때 비상용 맛있어요,활용 방법
5116408,정갈한 소고기 무국,피코크 제품이 가성비 짱 이예요,가격
5116408,정갈한 소고기 무국,맛 가격 모두 만족합니다,맛/향/풍미
5116408,정갈한 소고기 무국,항상 포장 상태를 보면서 참,포장/배송
5116408,정갈한 소고기 무국,박스 맨 밑에다 쿠션처럼 야채를 깔고 그 위에 우유 바나나 고기 순두부 얼음 2개를 얹어서 배달했네요,포장/배송
5116408,정갈한 소고기 무국,봉지가 찢어지고 야채가 새어서 박스 바닥에 흩어져,포장/배송
5116408,정갈한 소고기 무국,야채는 말라서 습기가 없었어요,포장/배송
5116408,정갈한 소고기 무국,이게 딱이지 싶었고 정말 딱이었어요,맛/향/풍미
5116408,정갈한 소고기 무국,좀 짠 맛이 강하지만,맛/향/풍미
5116408,정갈한 소고기 무국,새로 육수 끓인 거랑 섞으니 괜찮아요,활용 방법
5116408,정갈한 소고기 무국,국거링 몇 개는 냉장고 있어야 안심,보관
5116408,정갈한 소고기 무국,먹을 만해요,맛/향/풍미
5116408,정갈한 소고기 무국,피코크 무국이 제일 맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,두 명이서 한 끼 배부르게 먹기 좋은 양입니다,양
5116408,정갈한 소고기 무국,자주 구매해서 맛있게 먹고 있어요,활용 방법
5116408,정갈한 소고기 무국,무가 있어 시원하고 달큰합니다,맛/향/풍미
5116408,정갈한 소고기 무국,포장도 잘해서 왔네요,포장/배송
5116408,정갈한 소고기 무국,무도 많고,양
5116408,정갈한 소고기 무국,맛 잇 어용,맛/향/풍미
5116408,정갈한 소고기 무국,냉장이라 냉동보다는 유통 기한 짧음,보관
5116408,정갈한 소고기 무국,두끼양 딱 나오네요,양
5116408,정갈한 소고기 무국,간편히게 때우기 좋아요,활용 방법
5116408,정갈한 소고기 무국,냉동이 아니라 좋아요,보관
5116408,정갈한 소고기 무국,맛도 진하고 깊어요,맛/향/풍미
5116408,정갈한 소고기 무국,기본은 하는 피코크 물만 살짝 더 부으면 저흰 괜찮더라고요,맛/향/풍미
5116408,정갈한 소고기 무국,맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,국 끓이기 귀찮을 때 좋아요,활용 방법
5116408,정갈한 소고기 무국,맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,아이스팩이 터져 있어서,포장/배송
5116408,정갈한 소고기 무국,현관 바닥이랑 박스가 다 젖어 있었어요,포장/배송
5116408,정갈한 소고기 무국,첨에는 제품이 터진 줄 알고 놀랐습니다,포장/배송
5116408,정갈한 소고기 무국,배송에 주의 부탁 드립니다,포장/배송
5116408,정갈한 소고기 무국,맛있어서 자주 구매해서 먹고 있어요,맛/향/풍미
5116408,정갈한 소고기 무국,세일할 때 사면 마트보다 조금 저렴하게 먹을 수 있어요,가격
5116408,정갈한 소고기 무국,집에서 끓인 것처럼 맛있네요,맛/향/풍미
5116408,정갈한 소고기 무국,고기 듬뿍,양
5116408,정갈한 소고기 무국,간도 저희 집엔 딱이예요,맛/향/풍미
5116408,정갈한 소고기 무국,생각날 때마다 사서 맛나게 먹고 있습니다,활용 방법
5116408,정갈한 소고기 무국,가격 대비 괜찮아요,가격
5116408,정갈한 소고기 무국,좀 짭짤하긴했는데,맛/향/풍미
5116408,정갈한 소고기 무국,양이 많아서 두 명이서 국으로 충분히 먹을 수도 있고,양
5116408,정갈한 소고기 무국,저는 갈비탕마냥 한 그릇 말아먹었어요,양
5116408,정갈한 소고기 무국,재구매 의사 있습니다,보관
5116408,정갈한 소고기 무국,힘들게 요리할 필요 없이 간편하고 좋아요,활용 방법
5116408,정갈한 소고기 무국,맛있어요,맛/향/풍미
5116408,정갈한 소고기 무국,맛있게 잘 먹었습니다,맛/향/풍미
5116408,정갈한 소고기 무국,아이 국으로 급할 때 유용,활용 방법
5048737,깊은맛 소고기미역국,고기에서 냄새가 나서 별로였어요,맛/향/풍미
5048737,깊은맛 소고기미역국,맛은 있는데,맛/향/풍미
5048737,깊은맛 소고기미역국,고기 질이 아쉽네요,맛/향/풍미
5048737,깊은맛 소고기미역국,너무 질겨서 씹을 수가 없어요,맛/향/풍미
5048737,깊은맛 소고기미역국,맛있다는 후기 많아서 샀는데 저는 그냥 그랬어요,맛/향/풍미
5048737,깊은맛 소고기미역국,맛있지는 않아요,맛/향/풍미
5048737,깊은맛 소고기미역국,아이들이 맛있게 잘 먹었어요,맛/향/풍미
5048737,깊은맛 소고기미역국,제 입에는 간 간했는데 싱겁게 먹는 편,맛/향/풍미
5048737,깊은맛 소고기미역국,아이들은 밥 말아 먹어서 그런지 짜지 않고 맛있다고 말해 주네요,맛/향/풍미
5048737,깊은맛 소고기미역국,재구매 의사 있어요,가격
5048737,깊은맛 소고기미역국,미역국이 덜 볶아진 것 같았고,맛/향/풍미
5048737,깊은맛 소고기미역국,고기가 부드럽지 않고 씹는 게 동 잇 장 씹는 것 같아 아쉬웠어요,맛/향/풍미
5048737,깊은맛 소고기미역국,고기가 기름 덩이가 많아요,맛/향/풍미
5048737,깊은맛 소고기미역국,국물이 감칠맛 나고 맛있어요,맛/향/풍미
5048737,깊은맛 소고기미역국,몇 번 시켜 먹어도 똑같은 맛이네요,맛/향/풍미
5048737,깊은맛 소고기미역국,맛이 궁금해서 구매해 봐요,맛/향/풍미
5048737,깊은맛 소고기미역국,이번엔 고기가 조금 질긴 듯,맛/향/풍미
5048737,깊은맛 소고기미역국,많이 짠 편이고,맛/향/풍미
5048737,깊은맛 소고기미역국,맛은 보통입니다,맛/향/풍미
5048737,깊은맛 소고기미역국,물을 부어서 끓이는 게 좋겠어요,활용 방법
5048737,깊은맛 소고기미역국,고 기질이 별로였어요,맛/향/풍미
5048737,깊은맛 소고기미역국,비계가 좀 많은 편이였어요,맛/향/풍미
5048737,깊은맛 소고기미역국,간은 심심합니다,맛/향/풍미
5048737,깊은맛 소고기미역국,맛있어요,맛/향/풍미
5048737,깊은맛 소고기미역국,제 입맛에 좋아요,맛/향/풍미
5048737,깊은맛 소고기미역국,미역국 잘 먹었습니다,맛/향/풍미
5048737,깊은맛 소고기미역국,짜지 않고 괜 춘,맛/향/풍미
5048737,깊은맛 소고기미역국,컬리에서 파는 미역국 중에서 최고에요,맛/향/풍미
5048737,깊은맛 소고기미역국,미역국 데워서 애들 줬어요,활용 방법
5048737,깊은맛 소고기미역국,맛나네요,맛/향/풍미
5048737,깊은맛 소고기미역국,미역이 많이 들어,양
5048737,깊은맛 소고기미역국,이 써서 푸짐해요,맛/향/풍미
5048737,깊은맛 소고기미역국,맛있긴한데,맛/향/풍미
5048737,깊은맛 소고기미역국,고기가 쫌 질기긴해요,맛/향/풍미
5048737,깊은맛 소고기미역국,항상 주문해서 먹고 있습니다,보관
5048737,깊은맛 소고기미역국,담백하고 깔끔한 맛입니다,맛/향/풍미
5048737,깊은맛 소고기미역국,미역국 간편하게 먹기 좋아요,활용 방법
5048737,깊은맛 소고기미역국,바쁜 아침 든든하고 좋아요,활용 방법
5048737,깊은맛 소고기미역국,하나로 두 사람 분량 충분합니다,양
5048737,깊은맛 소고기미역국,오랜만에 미역국 먹고 싶어 주문했어요,활용 방법
5048737,깊은맛 소고기미역국,혼자 살면 미역 불려 놓기도 귀찮고,활용 방법
5048737,깊은맛 소고기미역국,가끔 한두 번 먹을 걸로 사기 좋은 것 같아요,활용 방법
5048737,깊은맛 소고기미역국,유통 기한이 좀 짧은 거 빼곤 만족,포장/배송
5048737,깊은맛 소고기미역국,미역국 맛있어요,맛/향/풍미
5048737,깊은맛 소고기미역국,간도 많이 짜지 않고 맛있어여,맛/향/풍미
5048737,깊은맛 소고기미역국,이건 맛있음,맛/향/풍미
5048737,깊은맛 소고기미역국,너무 맛있어요,맛/향/풍미
5048737,깊은맛 소고기미역국,미역국 자주 이용하는데 각각의 특유한 맛이 있어요,맛/향/풍미
5048737,깊은맛 소고기미역국,소중한 식사 깔끔하고 좋습니다,맛/향/풍미
5048737,깊은맛 소고기미역국,끓이기만 하먄 되는 미역국 좋아요,활용 방법
5048737,깊은맛 소고기미역국,손쉽고 간편하게 먹기도 좋고,활용 방법
5048737,깊은맛 소고기미역국,간도 강하지 않아서 좋아요,맛/향/풍미
5048737,깊은맛 소고기미역국,깔끔한 국물 맛에 한 끼로 적당해요,맛/향/풍미
5048737,깊은맛 소고기미역국,자주 이용하는 편입니다,활용 방법
5048737,깊은맛 소고기미역국,미역이 맛있어요,맛/향/풍미
5048737,깊은맛 소고기미역국,많은 소고기 기름에 실망했어요,양
5048737,깊은맛 소고기미역국,맛은 괜찮았지만,맛/향/풍미
5048737,깊은맛 소고기미역국,국에 들어가 있는 소고기 상태를 보면 정말 구입하고 싶지 않았어요,양
5048737,깊은맛 소고기미역국,맛있는 미역국이죠,맛/향/풍미
5048737,깊은맛 소고기미역국,소고기 미역국 맛이 괜찮아요,맛/향/풍미
5048737,깊은맛 소고기미역국,아이스팩 한 개뿐,포장/배송
5048737,깊은맛 소고기미역국,미역국은 매주 한 번씩은 먹게 되는데,활용 방법
5048737,깊은맛 소고기미역국,식품 첨가물이 안 들어간 이 제품을 자주 사게 되네요,보관
5048737,깊은맛 소고기미역국,맛도 좋습니다,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,간단하게 먹기 좋을 것 같아서,활용 방법
5095180,얼큰 순두부찌개 KIT,더 맛있게 먹었습니당,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,냉장 보관이라서 아이스박스에 넣어 놓고,보관
5095180,얼큰 순두부찌개 KIT,시원하게 보관도 잘 되고 육수랑 순두부 상태도 좋았습니다,보관
5095180,얼큰 순두부찌개 KIT,가격도 합리적이면서 먹고 싶은 야채 재료들 함께 먹을 수 있어서 더 좋은 밀 키드네요,가격
5095180,얼큰 순두부찌개 KIT,순두부찌개 국물과 넘 잘 어울려서,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,휘뚜루마뚜루 간단하게 끓여 먹을 수 있는,활용 방법
5095180,얼큰 순두부찌개 KIT,단백질까지 챙기면서 한 끼 식사로 만족스러웠습니다,양
5095180,얼큰 순두부찌개 KIT,양념장 육수 순두부 1 봉 들어 있어서 부가 재료는 따로 준비하셔야해요,활용 방법
5095180,얼큰 순두부찌개 KIT,순두부찌개 워낙 좋아해서 순두부 2개 넣으려고 순두부도 따로 구매했는데요,활용 방법
5095180,얼큰 순두부찌개 KIT,양파 애호박을 기름에 볶다가 고춧가루 넣고 좀 볶아 주다가 물 조금에 육수 코인 액젓 넣고 끓였어요,활용 방법
5095180,얼큰 순두부찌개 KIT,밀 키트에 있는 재료 넣고 순두부 1 봉 추가해서 넣고 마무리로 다진 파와 황금 팽이버섯 넣어 완성,활용 방법
5095180,얼큰 순두부찌개 KIT,매콤한 국물 맛과 푹 끓인 야채들 식감 좋은 팽이버섯과 부들부들한 순두부의 맛이 아주 좋습니다,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,순두부찌개 좋아하지만 직접 만들면 맛이 너무 없어서 이런 밀 키트 이용하는 데 야채 조금만 신경 쓰면 푸짐하게 식사 가능합니다,활용 방법
5095180,얼큰 순두부찌개 KIT,얼큰하고 맛있어서 자주 주문합니다,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,깔끔한 국물이 좋았어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,야채 넣고 계란 풀어 주면 금방이에요,활용 방법
5095180,얼큰 순두부찌개 KIT,얼큰 말고 정통 먼저 집에 있는 해산물과 야채 넣고 끓여 먹었는데,활용 방법
5095180,얼큰 순두부찌개 KIT,밥맛 도는 육수랑 순두부만 들어 있어요,양
5095180,얼큰 순두부찌개 KIT,다른 채소를 넣으면 먹을 만 했어요,활용 방법
5095180,얼큰 순두부찌개 KIT,주기적으로 구매하는 찌개입니다,보관
5095180,얼큰 순두부찌개 KIT,숙주 추가하거나 컵누들면 넣어서 먹으면 정말 맛있어요,활용 방법
5095180,얼큰 순두부찌개 KIT,팽이버섯 넣고 먹으니 너무 맛있어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,만족도 100입니다,양
5095180,얼큰 순두부찌개 KIT,양도 넉넉해서 둘이 먹거나 두 끼 먹기 좋아요,양
5095180,얼큰 순두부찌개 KIT,적당하게 얼큰하고 맛도 좋아서,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,집에 남은 자투리 야채랑 파만 넣어 줘도 완벽해요,활용 방법
5095180,얼큰 순두부찌개 KIT,재구매해요,보관
5095180,얼큰 순두부찌개 KIT,간단하게 밥 먹을 때 좋아요,활용 방법
5095180,얼큰 순두부찌개 KIT,양파랑 계란만 넣어도 맛있어요,활용 방법
5095180,얼큰 순두부찌개 KIT,간이 적당하게 잘 맞아서,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,굴과 함께 구매해서 굴 순 두부찌개해서 먹으면 좋아요,활용 방법
5095180,얼큰 순두부찌개 KIT,간단하게 찌개 끓일 수 있어 좋네요,활용 방법
5095180,얼큰 순두부찌개 KIT,맛있어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,간편하게 먹기 좋은 거 같아요,활용 방법
5095180,얼큰 순두부찌개 KIT,육수도 들어 있고 필요한 야채만 준비해서 끓이면 끝이네요,활용 방법
5095180,얼큰 순두부찌개 KIT,넘 편해요,활용 방법
5095180,얼큰 순두부찌개 KIT,간편하게 한 끼 식사로 좋아요,활용 방법
5095180,얼큰 순두부찌개 KIT,앱기 정도도 괜찮은 거 같아요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,간단한 키트라 좋은데,활용 방법
5095180,얼큰 순두부찌개 KIT,야채 같은 건 더 넣어야,활용 방법
5095180,얼큰 순두부찌개 KIT,키트 편한데,활용 방법
5095180,얼큰 순두부찌개 KIT,바지락 육수가 더 나은 듯 해요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,순두부찌개 해물 추가로 넣어서 맛있게 먹었어요,활용 방법
5095180,얼큰 순두부찌개 KIT,반찬 없을 때 달 갈 하나만 더 추가하면 좋아요,활용 방법
5095180,얼큰 순두부찌개 KIT,소스와 육수 순두부로 구성,양
5095180,얼큰 순두부찌개 KIT,집에 있는 채소들 해산물 좀 더 넣고 끓이면,활용 방법
5095180,얼큰 순두부찌개 KIT,파는 순두부 보다 맛나요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,순두부찌개 평이 좋아서 샀어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,넘 맛있네요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,먹기 편해서 가끔 구매하는데,활용 방법
5095180,얼큰 순두부찌개 KIT,마켓 컬리에서 할인하니 저렴하고,가격
5095180,얼큰 순두부찌개 KIT,배송도 편해서 좋네여,포장/배송
5095180,얼큰 순두부찌개 KIT,계란이랑 야채 더 넣어야 맛있더라구요,활용 방법
5095180,얼큰 순두부찌개 KIT,매운 건지 모르고 샀어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,채소 넣고 달걀 넣고 먹으니 맵지만 맛있네요,활용 방법
5095180,얼큰 순두부찌개 KIT,맵거나 짜지 않고,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,애호박 썰어 넣으니 맛있어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,계란 넣어서 먹으면 맛있어요,활용 방법
5095180,얼큰 순두부찌개 KIT,너무 편하죠,활용 방법
5095180,얼큰 순두부찌개 KIT,맛도 있구요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,모든 게 다 들어 있어서 채소랑 고기 조금 추가하면 든든한 한 끼가 완성되요,활용 방법
5095180,얼큰 순두부찌개 KIT,맛있어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,왘 너무 맛있어,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,왜케 맛있 눈고야,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,진짜 맛있었고,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,매콤하고 맛있지만 다만 조금 단맛이 강해요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,1 인 기준 3 끼 먹었어요,양
5095180,얼큰 순두부찌개 KIT,간단하게 끓일 수 있어서 좋아요,활용 방법
5095180,얼큰 순두부찌개 KIT,맛있습니다,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,순두부찌개 맛있어요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,가성비 좋아요,가격
5095180,얼큰 순두부찌개 KIT,재료만 잘 추가해서 먹으면 맛있어요,활용 방법
5095180,얼큰 순두부찌개 KIT,얼큰해서 좋아요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,애호박이랑 달걀 추가해서 먹어요,활용 방법
5095180,얼큰 순두부찌개 KIT,키트라 편리해요,활용 방법
5095180,얼큰 순두부찌개 KIT,야채만 추가합니다,활용 방법
5095180,얼큰 순두부찌개 KIT,얼큰 순두부 간편하게 조리해서 먹었는데 맛있네요,맛/향/풍미
5095180,얼큰 순두부찌개 KIT,야채만 추가하면 돼요,활용 방법
5070616,더진한 부대찌개,부대찌개에 진심인 1 인으로,활용 방법
5070616,더진한 부대찌개,더 진한 부대찌개는 건더기가 많아서 놀랬습니다,양
5070616,더진한 부대찌개,내용물이 국물보다 많은 거 처음,양
5070616,더진한 부대찌개,당면 넣어서 먹었고,활용 방법
